timestamp,legacy_rtl81397,legacy_rtl81399,legacy_rtl81393,legacy_rtl81395,legacy_rtl81391,legacy_rtl81394,legacy_rtl81396,legacy_rtl81390,legacy_rtl81392,max,min,avg
38500,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6928,0.8329,0.6928,0.7877
38517,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38532,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38535,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38536,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38540,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38548,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38557,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38572,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38582,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38587,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38595,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38597,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38636,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38646,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38655,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38665,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38673,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38688,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38708,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.6931,0.8329,0.6931,0.7877
38728,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38745,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38761,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38763,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38764,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38776,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38791,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38795,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38797,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38800,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38849,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38853,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38858,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38862,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38882,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38896,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38992,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
38998,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39023,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39025,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39044,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39045,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39050,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39068,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39087,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39100,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39106,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39112,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39139,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39150,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39155,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39164,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39228,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39244,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39261,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39277,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39278,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39298,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39302,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39307,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39312,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39314,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39319,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39334,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39386,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39399,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39402,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39430,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39442,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39467,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39471,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39482,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39515,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39519,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39530,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39535,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39559,0.7839,0.7558,0.8329,0.7854,0.8326,0.8041,0.8232,0.7784,0.697,0.8329,0.697,0.7881
39609,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39615,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39629,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39671,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39673,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39686,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39687,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39708,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39710,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39743,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39748,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39786,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39820,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39829,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39844,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39851,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39855,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39883,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39889,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39890,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39892,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39902,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39910,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39920,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39946,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39947,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39955,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39989,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
39996,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40020,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40069,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40078,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40090,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40124,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40128,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40133,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40143,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40151,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40170,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40173,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40174,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40183,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40220,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40222,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40245,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40270,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40281,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40283,0.7839,0.7558,0.8329,0.7854,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7883
40289,0.7839,0.7558,0.8329,0.7963,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7895
40302,0.7839,0.7558,0.8329,0.7963,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7895
40309,0.7839,0.7558,0.8329,0.7963,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7895
40321,0.7839,0.7558,0.8329,0.7963,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7895
40338,0.7839,0.7558,0.8329,0.7963,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7895
40351,0.7839,0.7558,0.8329,0.7963,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7895
40371,0.7839,0.7558,0.8329,0.7963,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7895
40378,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40384,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40385,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40431,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40446,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40452,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40476,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40513,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40516,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40519,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40530,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40540,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40555,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40582,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40583,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40589,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40598,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40602,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40613,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40631,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40647,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40648,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40658,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40669,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40695,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40701,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40708,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40718,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40724,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40757,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40758,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40780,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40785,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40795,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40806,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40814,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40818,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40825,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40853,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40867,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40868,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40872,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40883,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40885,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40886,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40891,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40926,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40947,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40949,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40956,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
40962,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
41000,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
41002,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
41019,0.7839,0.7558,0.8329,0.7995,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7898
41025,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41033,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41047,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41053,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41074,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41077,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41096,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41106,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41110,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41120,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41129,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41130,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41144,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41166,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41186,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41209,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41210,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41216,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41256,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41257,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41270,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41279,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41280,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41298,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41307,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41312,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41326,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41333,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41335,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41340,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41359,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41412,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41428,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41431,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41440,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41446,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41462,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41488,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41492,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41497,0.7839,0.7558,0.8329,0.8294,0.8326,0.8053,0.8232,0.7784,0.697,0.8329,0.697,0.7932
41530,0.7839,0.7558,0.8329,0.8337,0.8326,0.8053,0.8232,0.7784,0.697,0.8337,0.697,0.7936
