timestamp,qemu_xhci4,qemu_xhci9,qemu_xhci0,qemu_xhci7,qemu_xhci8,qemu_xhci1,qemu_xhci3,qemu_xhci6,max,min,avg
73889,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73891,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73894,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73906,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73908,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73909,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73910,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73913,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73914,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73925,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73928,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73932,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73934,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73935,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73937,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73948,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73951,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73952,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73953,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73957,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73985,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73986,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73988,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73989,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73991,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73995,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
73999,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74003,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74007,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74010,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74011,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74018,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74019,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74024,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74031,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74041,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74042,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74050,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74053,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74054,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74055,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74059,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74064,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74068,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74073,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74078,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74079,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74084,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74095,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74097,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74108,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74115,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74121,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74122,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74127,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74128,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74144,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74151,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74155,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74156,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74163,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74172,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74173,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74174,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74176,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74188,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74196,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74197,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74208,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74212,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74214,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74217,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74220,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74232,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74234,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74237,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74244,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74245,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74249,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74250,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74251,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74255,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74265,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74267,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74271,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74272,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74279,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74284,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74285,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74293,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74297,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74299,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74311,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74317,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74320,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74329,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74331,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74332,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74335,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74337,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74338,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74340,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74345,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74351,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74352,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74360,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74362,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74377,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74379,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74380,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74381,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74387,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74388,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74389,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74396,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74405,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74417,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74419,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74424,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74429,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74433,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74440,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74441,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74442,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74446,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74452,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74458,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74459,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74469,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74477,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74482,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74488,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74495,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74501,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74503,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74516,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74517,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74521,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74525,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74526,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74530,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74541,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74544,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74549,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74561,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74575,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74578,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74581,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74583,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74584,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74590,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74591,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74609,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74610,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74613,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74627,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74633,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74634,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74635,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74639,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74673,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74691,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74693,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74694,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74695,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74702,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74705,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74706,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74707,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74708,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74711,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74721,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74731,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74737,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74747,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74753,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74759,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74767,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74768,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74777,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74787,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74791,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74792,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74795,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74796,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74797,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74806,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74809,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74817,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74825,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74829,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74830,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74846,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74851,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74853,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74856,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74867,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74868,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74870,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74871,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74873,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74875,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74876,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74882,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74895,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74896,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74900,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74901,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74903,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74907,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74913,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74916,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74920,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74924,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74930,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74932,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74938,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74939,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74947,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74950,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74951,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74952,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74959,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74960,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74962,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74966,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74968,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74969,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74972,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74973,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74978,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74983,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
74997,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75010,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75012,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75014,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75022,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75042,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75052,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75056,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75063,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75065,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75067,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75068,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75071,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75072,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75080,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
75089,0.7674,0.7696,0.788,0.7576,0.7674,0.7522,0.7609,0.7793,0.788,0.7522,0.7678
