timestamp,legacy_sdhci3,legacy_sdhci9,legacy_sdhci6,legacy_sdhci4,legacy_sdhci7,legacy_sdhci2,legacy_sdhci5,legacy_sdhci8,legacy_sdhci1,legacy_sdhci0,max,min,avg
60954,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
60960,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
60967,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
60969,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
60974,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
60985,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61005,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61010,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61015,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61019,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61021,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61031,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61042,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61048,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61050,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61054,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61063,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61072,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61073,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61074,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61077,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61085,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61089,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61090,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61093,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61094,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61107,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61109,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61113,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61119,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61125,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61133,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61138,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61150,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61152,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61189,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61201,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61203,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61233,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61235,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61245,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61248,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61254,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61270,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61272,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61273,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61286,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61292,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61306,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61310,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61311,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61312,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61323,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61337,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61339,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61360,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61362,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61368,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61380,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61392,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61394,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61396,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61398,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61402,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61405,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61407,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61408,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61415,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61434,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61446,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61449,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61451,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61461,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61469,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61476,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61477,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61490,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61496,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61500,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61508,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61513,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61553,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61554,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61561,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61563,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61573,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61600,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61638,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61645,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61663,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61672,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61683,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61685,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61691,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61695,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61705,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61708,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61711,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61735,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61747,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61762,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61776,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61779,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61780,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61784,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61790,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61793,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61797,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61802,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61803,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61810,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61818,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61839,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61844,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61849,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61856,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61861,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61870,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61872,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61876,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61882,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61886,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61890,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61912,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61920,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61929,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61941,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61954,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61956,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61974,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61994,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61996,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61997,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
61998,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62009,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62032,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62037,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62043,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62046,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62050,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62079,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62107,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62131,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62141,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62160,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62162,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62166,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62179,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62189,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62206,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62207,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62209,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62224,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62231,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62233,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62238,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62240,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62244,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62249,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62250,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62263,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62266,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62276,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62283,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62288,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62290,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62301,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62304,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62305,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62313,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62316,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62323,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62330,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62331,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62353,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62354,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62365,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62374,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62378,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62390,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62396,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62397,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62414,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62417,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62420,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62422,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62428,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62429,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62436,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62445,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62451,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62454,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62455,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62459,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62462,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62469,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62476,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62492,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62496,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62509,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62521,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62541,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62547,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
62563,0.7355,0.7371,0.7371,0.7355,0.7371,0.7323,0.7355,0.7355,0.7355,0.7339,0.7371,0.7323,0.7355
