timestamp,uhci5,uhci8,uhci3,uhci6,uhci0,uhci1,uhci9,uhci4,uhci7,uhci2,max,min,avg
196,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
197,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
198,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
199,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
200,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
201,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
202,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
203,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
204,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
205,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
206,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
207,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
208,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
209,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
210,0.4162,0.4162,0.396,0.4162,0.3902,0.3902,0.4162,0.3786,0.4162,0.3988,0.4162,0.3786,0.4035
