timestamp,ohci5,ohci7,ohci2,ohci0,ohci4,ohci8,ohci9,ohci6,ohci1,max,min,avg
229,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
230,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
231,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
232,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
233,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
234,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
235,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
236,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
237,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
238,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
239,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
240,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
241,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
242,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
243,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
244,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
245,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
246,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
247,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
248,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
249,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
250,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
251,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
252,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
253,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
254,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7857,0.815,0.7857,0.8014
255,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7857,0.815,0.7857,0.8014
256,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7857,0.815,0.7857,0.8014
257,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7857,0.815,0.7857,0.8014
258,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7857,0.815,0.7857,0.8014
259,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7857,0.815,0.7857,0.8014
260,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7857,0.815,0.7857,0.8014
261,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7857,0.815,0.7857,0.8014
262,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7857,0.815,0.7857,0.8014
263,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7857,0.815,0.7857,0.8014
264,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7857,0.815,0.7857,0.8014
265,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7857,0.815,0.7857,0.8014
266,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8016
267,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8016
268,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8016
269,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8016
270,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8016
271,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8016
272,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8016
273,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8016
274,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
275,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
276,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
277,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
278,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
279,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
280,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
281,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
282,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
283,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
284,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
285,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
286,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
287,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
288,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
289,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
290,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
291,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
292,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
293,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
294,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
295,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
296,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
297,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
298,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
299,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
300,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
301,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
302,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
303,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
304,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
305,0.7985,0.8022,0.8132,0.8077,0.815,0.8004,0.793,0.7985,0.7875,0.815,0.7875,0.8018
306,0.7985,0.8022,0.8132,0.8077,0.815,0.8022,0.793,0.7985,0.7875,0.815,0.7875,0.802
307,0.7985,0.8022,0.8132,0.8077,0.815,0.8022,0.793,0.7985,0.7875,0.815,0.7875,0.802
308,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.7985,0.7875,0.815,0.7875,0.8026
309,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
310,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
311,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
312,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
313,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
314,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
315,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
316,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
317,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
318,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
319,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
320,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
321,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
322,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
323,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
324,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
325,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
326,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
327,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
328,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
329,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
330,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
331,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
332,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
333,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
334,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
335,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
336,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
337,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
338,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
339,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
340,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
341,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
342,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
343,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
344,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
345,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
346,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
347,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
348,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
349,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
350,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
351,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
352,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
353,0.7985,0.8077,0.8132,0.8077,0.815,0.8022,0.793,0.8004,0.7875,0.815,0.7875,0.8028
