timestamp,legacy_floppy7,legacy_floppy2,legacy_floppy0,legacy_floppy5,legacy_floppy8,legacy_floppy1,legacy_floppy4,legacy_floppy6,legacy_floppy3,max,min,avg
16646,0.4211,0.4514,0.496,0.5142,0.4575,0.4271,0.5162,0.4696,0.5061,0.5162,0.4211,0.4732
16649,0.4211,0.4514,0.496,0.417,0.4575,0.4271,0.5162,0.4696,0.5061,0.5162,0.417,0.4624
16650,0.4211,0.4514,0.496,0.417,0.4575,0.4271,0.5162,0.4696,0.498,0.5162,0.417,0.4615
16655,0.4211,0.4737,0.496,0.417,0.4575,0.4271,0.5162,0.4696,0.498,0.5162,0.417,0.464
16661,0.4211,0.4737,0.496,0.417,0.4575,0.5202,0.5162,0.4696,0.498,0.5202,0.417,0.4744
16675,0.4211,0.4737,0.496,0.417,0.4575,0.4534,0.5162,0.4696,0.498,0.5162,0.417,0.4669
16681,0.496,0.4737,0.496,0.417,0.4575,0.4534,0.5162,0.4696,0.498,0.5162,0.417,0.4753
16690,0.496,0.4737,0.496,0.4858,0.4575,0.4534,0.5162,0.4696,0.4899,0.5162,0.4534,0.482
16699,0.4211,0.4737,0.496,0.4858,0.4575,0.4534,0.5162,0.4696,0.4899,0.5162,0.4211,0.4737
16700,0.4211,0.4737,0.496,0.4858,0.4575,0.4534,0.5162,0.5081,0.4636,0.5162,0.4211,0.475
16707,0.4211,0.4737,0.496,0.4858,0.4575,0.4534,0.5162,0.5,0.4636,0.5162,0.4211,0.4741
16713,0.4211,0.4737,0.496,0.5142,0.4575,0.4534,0.5162,0.5,0.5,0.5162,0.4211,0.4813
16716,0.4211,0.4737,0.496,0.5142,0.4575,0.4494,0.5162,0.5,0.5,0.5162,0.4211,0.4809
16717,0.4211,0.4737,0.4919,0.5142,0.4575,0.4494,0.5162,0.5,0.5,0.5162,0.4211,0.4804
16724,0.4211,0.4737,0.4919,0.4818,0.4575,0.4494,0.5162,0.5,0.5,0.5162,0.4211,0.4768
16731,0.4211,0.4737,0.4919,0.5061,0.4575,0.4494,0.5162,0.5,0.5,0.5162,0.4211,0.4795
16733,0.4211,0.4676,0.4919,0.5061,0.4575,0.4494,0.5162,0.5,0.5,0.5162,0.4211,0.4789
16735,0.4211,0.4676,0.4919,0.4656,0.4575,0.4494,0.5162,0.5,0.5,0.5162,0.4211,0.4744
16737,0.4211,0.4676,0.4919,0.4656,0.4575,0.4494,0.5162,0.4555,0.5,0.5162,0.4211,0.4694
16746,0.4211,0.4676,0.4919,0.4656,0.4575,0.4494,0.5162,0.4555,0.4919,0.5162,0.4211,0.4685
16749,0.4211,0.4737,0.4919,0.4777,0.4575,0.4494,0.5162,0.4555,0.4919,0.5162,0.4211,0.4705
16752,0.4211,0.4737,0.4818,0.4777,0.4575,0.4494,0.5162,0.4555,0.5081,0.5162,0.4211,0.4712
16761,0.4211,0.4737,0.4818,0.4271,0.4575,0.4494,0.5162,0.4555,0.5081,0.5162,0.4211,0.4656
16774,0.4211,0.4737,0.4818,0.5101,0.4575,0.4494,0.5162,0.4555,0.5081,0.5162,0.4211,0.4748
16775,0.4211,0.4737,0.4818,0.5101,0.4575,0.4271,0.5162,0.4555,0.5081,0.5162,0.4211,0.4723
16787,0.4211,0.4757,0.4818,0.5101,0.4575,0.4271,0.5162,0.4555,0.5081,0.5162,0.4211,0.4726
16790,0.4211,0.4433,0.4818,0.5101,0.4575,0.4271,0.5162,0.4555,0.5081,0.5162,0.4211,0.469
16793,0.4211,0.4433,0.4818,0.5101,0.4575,0.4271,0.498,0.4555,0.5081,0.5101,0.4211,0.4669
16794,0.4211,0.4433,0.4818,0.5101,0.4028,0.4271,0.498,0.4757,0.5081,0.5101,0.4028,0.4631
16795,0.4211,0.4433,0.4818,0.5101,0.4028,0.4271,0.498,0.4757,0.5081,0.5101,0.4028,0.4631
16804,0.4211,0.4433,0.4818,0.504,0.4028,0.4271,0.498,0.4757,0.5081,0.5081,0.4028,0.4624
16808,0.4211,0.4433,0.4818,0.504,0.4028,0.498,0.498,0.4757,0.5081,0.5081,0.4028,0.4703
16809,0.4494,0.4433,0.4818,0.504,0.4028,0.498,0.498,0.4757,0.5081,0.5081,0.4028,0.4735
16818,0.4494,0.4433,0.4818,0.504,0.4028,0.498,0.498,0.5061,0.5081,0.5081,0.4028,0.4768
16822,0.4494,0.4433,0.4818,0.5202,0.4696,0.498,0.498,0.5061,0.5081,0.5202,0.4433,0.4861
16823,0.4494,0.4433,0.504,0.5202,0.4696,0.498,0.498,0.5061,0.5081,0.5202,0.4433,0.4885
16825,0.4494,0.4433,0.504,0.5202,0.4696,0.498,0.498,0.4737,0.5081,0.5202,0.4433,0.4849
16827,0.4494,0.4433,0.504,0.5202,0.4696,0.498,0.4939,0.4737,0.5081,0.5202,0.4433,0.4845
16828,0.4494,0.4433,0.504,0.5202,0.4696,0.498,0.4939,0.4555,0.5081,0.5202,0.4433,0.4824
16831,0.4494,0.4433,0.504,0.5202,0.4676,0.498,0.4939,0.4555,0.5081,0.5202,0.4433,0.4822
16834,0.5101,0.4433,0.504,0.5202,0.4676,0.498,0.4939,0.4555,0.5081,0.5202,0.4433,0.489
16835,0.5101,0.4433,0.504,0.4656,0.4676,0.498,0.4939,0.4899,0.5081,0.5101,0.4433,0.4867
16837,0.5101,0.4433,0.504,0.4656,0.4676,0.4352,0.4939,0.4899,0.5081,0.5101,0.4352,0.4797
16842,0.5101,0.4433,0.504,0.4656,0.4676,0.4352,0.4939,0.4899,0.5081,0.5101,0.4352,0.4797
16849,0.5101,0.4433,0.504,0.4656,0.419,0.4352,0.4939,0.4899,0.5081,0.5101,0.419,0.4743
16850,0.5101,0.4433,0.504,0.4656,0.419,0.4352,0.4939,0.504,0.5081,0.5101,0.419,0.4759
16852,0.5101,0.4433,0.504,0.4656,0.419,0.4352,0.4879,0.504,0.5081,0.5101,0.419,0.4752
16856,0.5101,0.4433,0.504,0.4656,0.5182,0.4352,0.4879,0.504,0.5081,0.5182,0.4352,0.4863
16858,0.5101,0.4433,0.504,0.4656,0.5182,0.4595,0.4879,0.504,0.5081,0.5182,0.4433,0.489
16860,0.5101,0.4433,0.504,0.4656,0.5182,0.4595,0.4879,0.504,0.4717,0.5182,0.4433,0.4849
16880,0.5142,0.4433,0.504,0.5142,0.5182,0.4595,0.4879,0.504,0.4717,0.5182,0.4433,0.4908
16883,0.5142,0.4433,0.504,0.5142,0.5182,0.4595,0.4879,0.504,0.5101,0.5182,0.4433,0.495
16885,0.5142,0.4433,0.504,0.5142,0.5182,0.4595,0.4069,0.504,0.5101,0.5182,0.4069,0.486
16889,0.5142,0.4595,0.504,0.5142,0.5182,0.4595,0.4069,0.504,0.5101,0.5182,0.4069,0.4878
16896,0.5142,0.4595,0.4737,0.5142,0.5182,0.4595,0.4069,0.504,0.5101,0.5182,0.4069,0.4845
16900,0.5142,0.4595,0.4737,0.5142,0.5182,0.4595,0.4069,0.504,0.5101,0.5182,0.4069,0.4845
16902,0.5142,0.4595,0.4737,0.4393,0.5182,0.4595,0.4069,0.504,0.5101,0.5182,0.4069,0.4762
16904,0.5101,0.4595,0.4737,0.4393,0.5182,0.4595,0.4069,0.504,0.5101,0.5182,0.4069,0.4757
16906,0.5101,0.4899,0.4737,0.4393,0.5182,0.4595,0.4069,0.504,0.5142,0.5182,0.4069,0.4795
16909,0.5101,0.4899,0.4737,0.4879,0.5182,0.4595,0.4069,0.504,0.5142,0.5182,0.4069,0.4849
16911,0.5101,0.4899,0.4737,0.4879,0.5182,0.4595,0.4069,0.504,0.5142,0.5182,0.4069,0.4849
16919,0.5101,0.4777,0.4737,0.4879,0.5182,0.4595,0.4069,0.504,0.5142,0.5182,0.4069,0.4836
16924,0.5101,0.4777,0.4737,0.4879,0.4717,0.4595,0.4069,0.504,0.5142,0.5142,0.4069,0.4784
16925,0.5101,0.4777,0.4737,0.5182,0.4717,0.4595,0.4069,0.504,0.5142,0.5182,0.4069,0.4818
16926,0.5101,0.4777,0.4737,0.5182,0.4717,0.4291,0.4069,0.504,0.5142,0.5182,0.4069,0.4784
16927,0.5101,0.4777,0.4737,0.5182,0.4717,0.4251,0.4069,0.504,0.5142,0.5182,0.4069,0.478
16928,0.5,0.4777,0.4737,0.5182,0.4717,0.4251,0.4069,0.504,0.5142,0.5182,0.4069,0.4768
16931,0.5,0.4777,0.4777,0.5182,0.4717,0.4251,0.4069,0.504,0.5142,0.5182,0.4069,0.4773
16933,0.5,0.4777,0.4777,0.5182,0.4879,0.4251,0.4069,0.504,0.5142,0.5182,0.4069,0.4791
16935,0.5,0.4777,0.4777,0.5182,0.4879,0.4251,0.4069,0.4717,0.5142,0.5182,0.4069,0.4755
16945,0.5,0.4777,0.4777,0.5182,0.4939,0.4251,0.4069,0.4717,0.5142,0.5182,0.4069,0.4762
16946,0.5,0.4777,0.4777,0.5182,0.4939,0.4251,0.4069,0.5081,0.5142,0.5182,0.4069,0.4802
16949,0.5,0.4777,0.5121,0.5182,0.4939,0.4251,0.4069,0.5081,0.5142,0.5182,0.4069,0.484
16950,0.5,0.4777,0.5121,0.5223,0.4939,0.4251,0.4069,0.5081,0.5142,0.5223,0.4069,0.4845
16955,0.4494,0.4777,0.5121,0.5223,0.4939,0.4251,0.502,0.5081,0.5142,0.5223,0.4251,0.4894
16956,0.4737,0.4575,0.5121,0.5223,0.4939,0.4251,0.502,0.5081,0.5142,0.5223,0.4251,0.4899
16957,0.4595,0.4575,0.5121,0.5223,0.4939,0.4251,0.502,0.5081,0.5142,0.5223,0.4251,0.4883
16963,0.4595,0.4575,0.5121,0.5223,0.4939,0.4251,0.502,0.5081,0.4757,0.5223,0.4251,0.484
16966,0.4595,0.4575,0.5121,0.4818,0.4939,0.4251,0.502,0.5081,0.4757,0.5121,0.4251,0.4795
16970,0.5162,0.4575,0.5121,0.4818,0.4939,0.4251,0.502,0.5081,0.4757,0.5162,0.4251,0.4858
16979,0.5162,0.4575,0.4433,0.4818,0.4939,0.4251,0.502,0.5081,0.498,0.5162,0.4251,0.4807
16983,0.5162,0.4575,0.4433,0.4818,0.4939,0.4858,0.502,0.5081,0.498,0.5162,0.4433,0.4874
16989,0.5162,0.4575,0.4433,0.4818,0.4939,0.4858,0.502,0.5081,0.4615,0.5162,0.4433,0.4833
16990,0.5162,0.4575,0.4433,0.4818,0.4939,0.502,0.502,0.5081,0.4615,0.5162,0.4433,0.4851
16992,0.5162,0.4575,0.4433,0.5142,0.4939,0.502,0.502,0.5081,0.4615,0.5162,0.4433,0.4887
16995,0.5162,0.4575,0.4433,0.5142,0.4939,0.502,0.502,0.4696,0.4615,0.5162,0.4433,0.4845
16998,0.5162,0.4575,0.4433,0.5142,0.4939,0.4858,0.502,0.4696,0.4615,0.5162,0.4433,0.4827
17000,0.5162,0.4575,0.4433,0.5142,0.4939,0.4858,0.504,0.4696,0.4615,0.5162,0.4433,0.4829
17006,0.5162,0.4575,0.4433,0.5142,0.4413,0.4858,0.504,0.4696,0.4615,0.5162,0.4413,0.477
17013,0.5162,0.4575,0.4433,0.5142,0.4413,0.4858,0.504,0.496,0.4615,0.5162,0.4413,0.48
17015,0.5162,0.4575,0.4433,0.5142,0.4413,0.4858,0.504,0.496,0.502,0.5162,0.4413,0.4845
17022,0.5162,0.4575,0.4433,0.5142,0.4413,0.4858,0.504,0.4939,0.502,0.5162,0.4413,0.4842
17023,0.5142,0.4575,0.4433,0.5142,0.4413,0.4858,0.504,0.4939,0.502,0.5142,0.4413,0.484
17026,0.5142,0.4575,0.4433,0.4838,0.4413,0.4858,0.504,0.4939,0.502,0.5142,0.4413,0.4806
17027,0.5142,0.4575,0.4433,0.4838,0.4413,0.4231,0.504,0.4939,0.502,0.5142,0.4231,0.4737
17030,0.5142,0.4798,0.4433,0.4838,0.4413,0.4231,0.504,0.4939,0.502,0.5142,0.4231,0.4762
17036,0.5142,0.4798,0.4433,0.4838,0.4413,0.4231,0.4798,0.4939,0.502,0.5142,0.4231,0.4735
17039,0.5142,0.4798,0.4433,0.4838,0.4413,0.4433,0.4798,0.4939,0.502,0.5142,0.4413,0.4757
17040,0.5142,0.4798,0.4433,0.4838,0.4413,0.4433,0.4798,0.4777,0.502,0.5142,0.4413,0.4739
17047,0.5142,0.4798,0.4433,0.4838,0.4413,0.4251,0.4798,0.4777,0.502,0.5142,0.4251,0.4719
17052,0.5142,0.4737,0.4433,0.4838,0.4413,0.4251,0.4798,0.4777,0.502,0.5142,0.4251,0.4712
17054,0.5142,0.4737,0.4433,0.4838,0.5162,0.4251,0.4798,0.4777,0.502,0.5162,0.4251,0.4795
17057,0.5142,0.4737,0.4433,0.4838,0.5162,0.4251,0.4798,0.4777,0.502,0.5162,0.4251,0.4795
17059,0.5142,0.4737,0.4433,0.4838,0.5162,0.4251,0.4798,0.4777,0.4899,0.5162,0.4251,0.4782
17064,0.5142,0.4737,0.4433,0.4838,0.5223,0.4251,0.4798,0.4777,0.4899,0.5223,0.4251,0.4789
17067,0.5142,0.4737,0.4433,0.4838,0.5223,0.4251,0.4534,0.4777,0.4899,0.5223,0.4251,0.4759
17070,0.4474,0.4737,0.4433,0.504,0.5223,0.4251,0.4534,0.4777,0.4899,0.5223,0.4251,0.4708
17073,0.4474,0.4737,0.4433,0.504,0.5223,0.4251,0.4757,0.4777,0.4899,0.5223,0.4251,0.4732
17082,0.4474,0.4737,0.4433,0.504,0.5223,0.4251,0.4798,0.4777,0.4899,0.5223,0.4251,0.4737
17086,0.4474,0.4737,0.4433,0.504,0.5223,0.4251,0.4798,0.4777,0.4777,0.5223,0.4251,0.4723
17095,0.4474,0.4737,0.4433,0.504,0.415,0.4251,0.4798,0.4777,0.4777,0.504,0.415,0.4604
17097,0.4474,0.4737,0.4899,0.5101,0.415,0.4251,0.4798,0.4777,0.4777,0.5101,0.415,0.4663
17105,0.4474,0.4737,0.4919,0.5101,0.415,0.4251,0.4798,0.4777,0.4777,0.5101,0.415,0.4665
17111,0.4474,0.4737,0.5243,0.5101,0.415,0.4251,0.4798,0.5142,0.4777,0.5243,0.415,0.4741
17116,0.4474,0.4737,0.5243,0.5101,0.415,0.4251,0.4798,0.4899,0.4777,0.5243,0.415,0.4714
17120,0.419,0.4737,0.5243,0.5101,0.415,0.4251,0.4798,0.4899,0.4777,0.5243,0.415,0.4683
17123,0.419,0.4737,0.5243,0.496,0.415,0.4251,0.4798,0.4899,0.4777,0.5243,0.415,0.4667
17125,0.419,0.4737,0.5243,0.496,0.415,0.4251,0.502,0.4899,0.4777,0.5243,0.415,0.4692
17126,0.419,0.4737,0.5243,0.496,0.415,0.4251,0.502,0.4899,0.4879,0.5243,0.415,0.4703
17129,0.419,0.4737,0.5243,0.5162,0.415,0.4251,0.502,0.4899,0.4879,0.5243,0.415,0.4726
17132,0.419,0.4737,0.5243,0.5162,0.415,0.5,0.502,0.4899,0.4879,0.5243,0.415,0.4809
17134,0.419,0.4737,0.5243,0.4555,0.415,0.5,0.502,0.4899,0.4879,0.5243,0.415,0.4741
17136,0.419,0.4737,0.5243,0.4555,0.415,0.5,0.502,0.4899,0.4879,0.5243,0.415,0.4741
17138,0.419,0.4737,0.5243,0.4555,0.415,0.5,0.4939,0.4899,0.4879,0.5243,0.415,0.4732
17140,0.5061,0.4737,0.5243,0.4555,0.415,0.5,0.4939,0.4899,0.4879,0.5243,0.415,0.4829
17141,0.5061,0.4737,0.5243,0.4555,0.415,0.5,0.4939,0.5304,0.4879,0.5304,0.415,0.4874
17152,0.5061,0.4737,0.5243,0.4555,0.415,0.5,0.4939,0.4858,0.4879,0.5243,0.415,0.4825
17158,0.5061,0.4939,0.5243,0.4555,0.415,0.5,0.4939,0.4858,0.4879,0.5243,0.415,0.4847
17161,0.5061,0.4939,0.5243,0.4555,0.415,0.498,0.4939,0.4858,0.4879,0.5243,0.415,0.4845
17163,0.5061,0.4939,0.5243,0.4555,0.415,0.498,0.4777,0.4858,0.4879,0.5243,0.415,0.4827
17164,0.5061,0.4939,0.5243,0.4818,0.415,0.498,0.4777,0.4858,0.4879,0.5243,0.415,0.4856
17167,0.5142,0.4939,0.5243,0.4818,0.415,0.498,0.4777,0.4858,0.4879,0.5243,0.415,0.4865
17168,0.5142,0.4939,0.5243,0.4818,0.415,0.498,0.4777,0.4858,0.5081,0.5243,0.415,0.4888
17176,0.5142,0.4939,0.5243,0.5182,0.415,0.498,0.4777,0.4858,0.5081,0.5243,0.415,0.4928
17190,0.5142,0.4939,0.5243,0.504,0.415,0.498,0.4777,0.4858,0.4858,0.5243,0.415,0.4887
17194,0.5142,0.4939,0.5243,0.504,0.4717,0.498,0.4777,0.4858,0.4858,0.5243,0.4717,0.495
17195,0.5142,0.4939,0.5243,0.504,0.4717,0.498,0.4777,0.4858,0.4393,0.5243,0.4393,0.4899
17196,0.4534,0.4939,0.5243,0.504,0.4717,0.498,0.4777,0.4858,0.4393,0.5243,0.4393,0.4831
17203,0.4534,0.4939,0.5243,0.5182,0.4717,0.498,0.4777,0.4858,0.4393,0.5243,0.4393,0.4847
17208,0.4534,0.4939,0.5243,0.5182,0.4474,0.498,0.4777,0.504,0.4393,0.5243,0.4393,0.484
17212,0.4534,0.4737,0.5243,0.5182,0.4474,0.498,0.4777,0.504,0.4393,0.5243,0.4393,0.4818
17214,0.5,0.4737,0.5243,0.5182,0.4474,0.498,0.4777,0.504,0.4393,0.5243,0.4393,0.487
17217,0.5,0.4737,0.5243,0.4838,0.4474,0.498,0.4777,0.504,0.4393,0.5243,0.4393,0.4831
17225,0.5101,0.4737,0.5243,0.4838,0.4474,0.498,0.4777,0.504,0.4393,0.5243,0.4393,0.4843
17226,0.5101,0.4737,0.4453,0.4838,0.4737,0.498,0.4777,0.504,0.4393,0.5101,0.4393,0.4784
17235,0.5101,0.4737,0.4453,0.4838,0.4737,0.5,0.4777,0.504,0.4393,0.5101,0.4393,0.4786
17240,0.5101,0.4737,0.4453,0.5162,0.4737,0.5,0.4777,0.504,0.4393,0.5162,0.4393,0.4822
17246,0.5101,0.4737,0.4453,0.5162,0.4737,0.5,0.4838,0.504,0.4393,0.5162,0.4393,0.4829
17250,0.5101,0.4919,0.4453,0.5162,0.4737,0.5,0.4838,0.504,0.4393,0.5162,0.4393,0.4849
17253,0.5101,0.4919,0.4879,0.5162,0.4737,0.5,0.4838,0.504,0.4393,0.5162,0.4393,0.4897
17256,0.5101,0.4919,0.4879,0.5162,0.4737,0.5,0.4838,0.4372,0.4393,0.5162,0.4372,0.4822
17262,0.5142,0.4919,0.4879,0.5162,0.4737,0.5,0.4838,0.4372,0.4393,0.5162,0.4372,0.4827
17264,0.5142,0.4919,0.4717,0.5162,0.4737,0.5,0.4838,0.4372,0.4393,0.5162,0.4372,0.4809
17266,0.5142,0.4919,0.4717,0.5142,0.4737,0.5,0.4838,0.4372,0.4393,0.5142,0.4372,0.4807
17267,0.5142,0.4838,0.4717,0.5142,0.4737,0.5,0.4838,0.4372,0.4393,0.5142,0.4372,0.4798
17272,0.5142,0.4838,0.4717,0.5142,0.4838,0.5,0.5,0.4372,0.4393,0.5142,0.4372,0.4827
17278,0.5142,0.4838,0.4717,0.4656,0.4838,0.5,0.5,0.4372,0.4393,0.5142,0.4372,0.4773
17280,0.5142,0.4838,0.4717,0.4656,0.4838,0.5,0.5,0.4372,0.4393,0.5142,0.4372,0.4773
17282,0.5142,0.4838,0.4676,0.4656,0.4838,0.5,0.5,0.4372,0.4393,0.5142,0.4372,0.4768
17283,0.5142,0.4838,0.4676,0.4656,0.4838,0.5142,0.5,0.4372,0.4393,0.5142,0.4372,0.4784
17288,0.4534,0.4838,0.4676,0.4656,0.4838,0.5142,0.5,0.4372,0.4393,0.5142,0.4372,0.4717
17291,0.4534,0.4838,0.4676,0.4656,0.4838,0.5142,0.5,0.498,0.4393,0.5142,0.4393,0.4784
17293,0.4534,0.4798,0.4676,0.4656,0.4838,0.5142,0.5,0.498,0.4858,0.5142,0.4534,0.4831
17300,0.4534,0.4798,0.4676,0.4656,0.4838,0.5142,0.5,0.498,0.5081,0.5142,0.4534,0.4856
17308,0.4534,0.502,0.4777,0.4656,0.4838,0.5142,0.5,0.498,0.5081,0.5142,0.4534,0.4892
17309,0.4534,0.502,0.4615,0.4656,0.4838,0.5142,0.5,0.498,0.5081,0.5142,0.4534,0.4874
17313,0.4534,0.502,0.4615,0.5182,0.4838,0.5142,0.4879,0.498,0.5081,0.5182,0.4534,0.4919
17314,0.4534,0.4251,0.4615,0.5182,0.4838,0.5142,0.4879,0.498,0.5081,0.5182,0.4251,0.4834
17316,0.5142,0.4251,0.4615,0.5182,0.4838,0.5142,0.4879,0.498,0.5081,0.5182,0.4251,0.4901
17321,0.5142,0.4251,0.5061,0.5182,0.4838,0.5142,0.4879,0.498,0.5081,0.5182,0.4251,0.4951
17322,0.5162,0.4251,0.5061,0.5182,0.4838,0.5142,0.4879,0.498,0.5081,0.5182,0.4251,0.4953
17325,0.5162,0.4251,0.5061,0.5182,0.4838,0.5121,0.4879,0.498,0.5081,0.5182,0.4251,0.4951
17326,0.5162,0.4251,0.5061,0.5182,0.417,0.5121,0.5081,0.498,0.4676,0.5182,0.417,0.4854
17333,0.5162,0.4251,0.5061,0.5182,0.417,0.5121,0.5081,0.496,0.4676,0.5182,0.417,0.4852
17336,0.5162,0.4251,0.5061,0.5182,0.5243,0.5121,0.5081,0.496,0.4676,0.5243,0.4251,0.4971
17343,0.5162,0.4251,0.5061,0.504,0.5243,0.5121,0.5304,0.496,0.4676,0.5304,0.4251,0.498
17347,0.5162,0.4251,0.5061,0.504,0.5243,0.5121,0.5304,0.4393,0.4676,0.5304,0.4251,0.4917
17349,0.5162,0.4251,0.5061,0.504,0.5243,0.5121,0.5304,0.413,0.4676,0.5304,0.413,0.4888
17355,0.5162,0.4251,0.5061,0.504,0.4595,0.5121,0.5304,0.413,0.4939,0.5304,0.413,0.4845
17360,0.5162,0.4251,0.5061,0.504,0.4595,0.5121,0.4879,0.413,0.4939,0.5162,0.413,0.4798
17362,0.4636,0.4251,0.5061,0.504,0.4595,0.5121,0.4879,0.413,0.4939,0.5121,0.413,0.4739
17367,0.4636,0.4251,0.4717,0.504,0.4595,0.5121,0.4879,0.413,0.4939,0.5121,0.413,0.4701
17371,0.4636,0.4251,0.4717,0.5182,0.4595,0.5121,0.4879,0.413,0.4939,0.5182,0.413,0.4717
17372,0.4636,0.4251,0.4717,0.4332,0.4595,0.5121,0.4879,0.413,0.4939,0.5121,0.413,0.4622
17390,0.4636,0.4251,0.4352,0.4332,0.4595,0.5121,0.4879,0.413,0.4939,0.5121,0.413,0.4582
17391,0.5223,0.4251,0.4352,0.4332,0.4595,0.5121,0.4879,0.413,0.4939,0.5223,0.413,0.4647
17400,0.5223,0.4251,0.4352,0.4332,0.4595,0.5121,0.4879,0.413,0.496,0.5223,0.413,0.4649
17405,0.5223,0.4251,0.4352,0.4332,0.4939,0.5121,0.4879,0.413,0.496,0.5223,0.413,0.4687
17409,0.5223,0.4696,0.4352,0.4332,0.4939,0.5121,0.4879,0.413,0.496,0.5223,0.413,0.4737
17411,0.5223,0.4696,0.4352,0.4332,0.4939,0.5121,0.4879,0.413,0.504,0.5223,0.413,0.4746
17416,0.5223,0.4696,0.4352,0.4656,0.4939,0.5121,0.4879,0.413,0.504,0.5223,0.413,0.4782
17422,0.5081,0.4696,0.4352,0.4656,0.4939,0.5121,0.4879,0.413,0.504,0.5121,0.413,0.4766
17429,0.5081,0.4696,0.4352,0.4656,0.4939,0.5121,0.4049,0.413,0.504,0.5121,0.4049,0.4674
17430,0.5081,0.4696,0.4352,0.4656,0.4939,0.5121,0.4049,0.413,0.4899,0.5121,0.4049,0.4658
17431,0.5081,0.4696,0.4352,0.4656,0.4109,0.5121,0.4049,0.413,0.4899,0.5121,0.4049,0.4566
17432,0.5081,0.4696,0.4352,0.4656,0.4109,0.5121,0.4049,0.4919,0.4899,0.5121,0.4049,0.4654
17439,0.5081,0.4696,0.4352,0.4656,0.4109,0.4737,0.4049,0.4919,0.4899,0.5081,0.4049,0.4611
17443,0.5081,0.4474,0.4352,0.4656,0.4109,0.4737,0.4049,0.4919,0.4899,0.5081,0.4049,0.4586
17456,0.5081,0.4474,0.4352,0.504,0.4109,0.4737,0.4049,0.4919,0.4899,0.5081,0.4049,0.4629
17459,0.5081,0.4352,0.4352,0.504,0.4109,0.4838,0.4049,0.4919,0.4899,0.5081,0.4049,0.4627
17469,0.5081,0.4352,0.4352,0.504,0.4109,0.4838,0.5081,0.4919,0.4899,0.5081,0.4109,0.4741
17481,0.5081,0.4352,0.4352,0.504,0.4109,0.4737,0.5081,0.4919,0.4899,0.5081,0.4109,0.473
17485,0.5081,0.4555,0.4352,0.504,0.4109,0.4737,0.5081,0.4919,0.4899,0.5081,0.4109,0.4753
17486,0.5081,0.4555,0.4352,0.504,0.4109,0.4737,0.4919,0.4919,0.4899,0.5081,0.4109,0.4735
17487,0.5081,0.4555,0.4352,0.504,0.4474,0.4737,0.4919,0.4919,0.4899,0.5081,0.4352,0.4775
17491,0.5081,0.4413,0.4352,0.504,0.4474,0.4737,0.4919,0.4919,0.4899,0.5081,0.4352,0.4759
17495,0.5081,0.4413,0.4858,0.504,0.4474,0.4737,0.4919,0.4919,0.4899,0.5081,0.4413,0.4816
17508,0.5081,0.4413,0.4858,0.504,0.4474,0.4737,0.4919,0.4514,0.4899,0.5081,0.4413,0.4771
17512,0.4858,0.4413,0.4858,0.504,0.4474,0.4737,0.4919,0.4514,0.4899,0.504,0.4413,0.4746
17513,0.4858,0.4858,0.4858,0.504,0.4474,0.4737,0.4919,0.4514,0.4899,0.504,0.4474,0.4795
17519,0.4858,0.4858,0.4919,0.504,0.4474,0.4737,0.4919,0.4514,0.4899,0.504,0.4474,0.4802
17521,0.4858,0.4858,0.4919,0.504,0.4575,0.4737,0.4919,0.4514,0.4899,0.504,0.4514,0.4813
17528,0.4858,0.4838,0.4919,0.504,0.4575,0.4737,0.4919,0.4514,0.4899,0.504,0.4514,0.4811
17531,0.4858,0.4838,0.4919,0.504,0.4575,0.4737,0.4555,0.4514,0.4899,0.504,0.4514,0.4771
17532,0.4858,0.4838,0.4919,0.4899,0.4575,0.4737,0.4555,0.4514,0.4899,0.4919,0.4514,0.4755
17533,0.4858,0.4838,0.4514,0.4899,0.4575,0.4737,0.4555,0.4514,0.4899,0.4899,0.4514,0.471
17536,0.5202,0.4838,0.4514,0.4899,0.4575,0.4737,0.4555,0.4514,0.4899,0.5202,0.4514,0.4748
17539,0.5202,0.4838,0.4514,0.4899,0.4575,0.4737,0.4555,0.498,0.4899,0.5202,0.4514,0.48
17545,0.5202,0.4838,0.4514,0.4899,0.4575,0.4737,0.4555,0.5283,0.4899,0.5283,0.4514,0.4834
17548,0.5101,0.4838,0.4514,0.4899,0.4575,0.4737,0.4555,0.5283,0.4899,0.5283,0.4514,0.4822
17555,0.5101,0.4838,0.4514,0.4838,0.4575,0.4737,0.4555,0.5283,0.4899,0.5283,0.4514,0.4816
17564,0.5101,0.4838,0.4514,0.4312,0.4575,0.4737,0.4555,0.5283,0.4899,0.5283,0.4312,0.4757
17567,0.5101,0.4838,0.4514,0.4312,0.4575,0.4737,0.4555,0.502,0.4899,0.5101,0.4312,0.4728
17569,0.4777,0.4838,0.4514,0.4312,0.4575,0.4737,0.4555,0.502,0.4899,0.502,0.4312,0.4692
17571,0.4777,0.4838,0.4514,0.4413,0.4575,0.4737,0.4757,0.502,0.4899,0.502,0.4413,0.4726
17572,0.4777,0.4838,0.4514,0.4413,0.4575,0.4737,0.4757,0.502,0.4838,0.502,0.4413,0.4719
17576,0.498,0.4838,0.4514,0.4413,0.4575,0.4737,0.4757,0.502,0.4838,0.502,0.4413,0.4741
