timestamp,legacy_sb160,legacy_sb167,legacy_sb166,legacy_sb163,legacy_sb165,legacy_sb168,legacy_sb169,legacy_sb162,legacy_sb161,max,min,avg
37142,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.0488,0.2707,0.3317,0.4683,0.0244,0.2141
37148,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.0488,0.2707,0.0244,0.4683,0.0244,0.1799
37150,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.0488,0.2707,0.3317,0.4683,0.0244,0.2141
37156,0.3439,0.2317,0.4683,0.0244,0.1829,0.2537,0.0488,0.2707,0.3317,0.4683,0.0244,0.2396
37158,0.3439,0.2317,0.4683,0.0244,0.1829,0.1341,0.0488,0.2707,0.3317,0.4683,0.0244,0.2263
37159,0.3439,0.2317,0.4683,0.0244,0.1829,0.1341,0.0488,0.2707,0.3122,0.4683,0.0244,0.2241
37160,0.3439,0.2317,0.4683,0.0244,0.1829,0.1341,0.0488,0.2707,0.3634,0.4683,0.0244,0.2298
37163,0.3439,0.2317,0.4683,0.0244,0.1829,0.1341,0.0244,0.2707,0.3634,0.4683,0.0244,0.2271
37168,0.3439,0.2317,0.4683,0.0244,0.1829,0.1341,0.0244,0.2707,0.4366,0.4683,0.0244,0.2352
37169,0.3439,0.2317,0.4683,0.0244,0.1829,0.1341,0.0244,0.2707,0.1244,0.4683,0.0244,0.2005
37170,0.3439,0.2317,0.4683,0.0244,0.1829,0.1341,0.0244,0.2707,0.1244,0.4683,0.0244,0.2005
37172,0.3439,0.2317,0.4683,0.0244,0.1829,0.1341,0.0244,0.2707,0.3683,0.4683,0.0244,0.2276
37174,0.3439,0.2317,0.4683,0.0244,0.1829,0.4756,0.0244,0.2707,0.3683,0.4756,0.0244,0.2656
37177,0.3439,0.2317,0.4683,0.0244,0.1829,0.4756,0.278,0.2707,0.3683,0.4756,0.0244,0.2938
37183,0.3439,0.2317,0.4683,0.0244,0.1829,0.4756,0.278,0.2707,0.4049,0.4756,0.0244,0.2978
37187,0.3439,0.2317,0.4683,0.0244,0.1829,0.4756,0.278,0.2707,0.1049,0.4756,0.0244,0.2645
37192,0.3439,0.2317,0.4683,0.0244,0.1829,0.4463,0.278,0.2707,0.1049,0.4683,0.0244,0.2612
37195,0.3439,0.2317,0.4683,0.0244,0.1829,0.4463,0.278,0.2707,0.4902,0.4902,0.0244,0.304
37196,0.3439,0.2317,0.4683,0.0244,0.1829,0.4463,0.278,0.2707,0.2976,0.4683,0.0244,0.2826
37201,0.3439,0.2317,0.4683,0.0244,0.1829,0.4463,0.278,0.2707,0.2854,0.4683,0.0244,0.2813
37203,0.3439,0.2317,0.4683,0.0244,0.1829,0.3829,0.278,0.2707,0.2854,0.4683,0.0244,0.2742
37204,0.3439,0.2317,0.4683,0.0244,0.1829,0.3829,0.278,0.2707,0.2561,0.4683,0.0244,0.271
37206,0.3439,0.2317,0.4683,0.0244,0.1829,0.3829,0.278,0.2707,0.2317,0.4683,0.0244,0.2683
37210,0.3439,0.2317,0.4683,0.0244,0.1829,0.3829,0.278,0.2707,0.3049,0.4683,0.0244,0.2764
37213,0.3439,0.2317,0.4683,0.0244,0.1829,0.3829,0.5244,0.2707,0.3049,0.5244,0.0244,0.3038
37215,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.5244,0.2707,0.3049,0.5244,0.0244,0.2729
37227,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.5244,0.2707,0.3049,0.5244,0.0244,0.2729
37244,0.3439,0.2317,0.4683,0.0244,0.1829,0.5024,0.5244,0.2707,0.3049,0.5244,0.0244,0.3171
37270,0.3439,0.2317,0.4683,0.0244,0.1829,0.4415,0.5244,0.2707,0.3049,0.5244,0.0244,0.3103
37290,0.3439,0.2317,0.4683,0.0244,0.1829,0.4415,0.439,0.2707,0.3049,0.4683,0.0244,0.3008
37314,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.439,0.2707,0.3049,0.4683,0.0244,0.2775
37316,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.439,0.2707,0.3073,0.4683,0.0244,0.2778
37322,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.439,0.2707,0.3,0.4683,0.0244,0.277
37324,0.3439,0.2317,0.4683,0.0244,0.1829,0.4634,0.439,0.2707,0.3,0.4683,0.0244,0.3027
37331,0.3439,0.2317,0.4683,0.0244,0.1829,0.4634,0.439,0.2707,0.1049,0.4683,0.0244,0.281
37333,0.3439,0.2317,0.4683,0.0244,0.1829,0.4634,0.439,0.2707,0.2439,0.4683,0.0244,0.2965
37337,0.3439,0.2317,0.4683,0.0244,0.1829,0.4634,0.439,0.2707,0.2927,0.4683,0.0244,0.3019
37338,0.3439,0.2317,0.4683,0.0244,0.1829,0.3049,0.439,0.2707,0.1488,0.4683,0.0244,0.2683
37348,0.3439,0.2317,0.4683,0.0244,0.1829,0.3049,0.439,0.2707,0.1268,0.4683,0.0244,0.2658
37350,0.3439,0.2317,0.4683,0.0244,0.1829,0.3049,0.439,0.2707,0.1049,0.4683,0.0244,0.2634
37353,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.439,0.2707,0.1049,0.4683,0.0244,0.2322
37358,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.439,0.2707,0.1293,0.4683,0.0244,0.235
37363,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.439,0.2707,0.3829,0.4683,0.0244,0.2631
37366,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.439,0.2707,0.1488,0.4683,0.0244,0.2371
37367,0.3439,0.2317,0.4683,0.0244,0.1829,0.4366,0.439,0.2707,0.1488,0.4683,0.0244,0.2829
37368,0.3439,0.2317,0.4683,0.0244,0.1829,0.4366,0.439,0.2707,0.2878,0.4683,0.0244,0.2984
37369,0.3439,0.2317,0.4683,0.0244,0.1829,0.4366,0.439,0.2707,0.161,0.4683,0.0244,0.2843
37373,0.3439,0.2317,0.4683,0.0244,0.1829,0.4366,0.439,0.2707,0.1049,0.4683,0.0244,0.278
37374,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.439,0.2707,0.1049,0.4683,0.0244,0.2553
37377,0.3439,0.2317,0.4683,0.0244,0.1829,0.2512,0.439,0.2707,0.1049,0.4683,0.0244,0.2574
37379,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.439,0.2707,0.1049,0.4683,0.0244,0.2412
37382,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.439,0.2707,0.1049,0.4683,0.0244,0.2412
37386,0.3439,0.2317,0.4683,0.0244,0.1829,0.4317,0.439,0.2707,0.1049,0.4683,0.0244,0.2775
37387,0.3439,0.2317,0.4683,0.0244,0.1829,0.4317,0.2927,0.2707,0.1049,0.4683,0.0244,0.2612
37389,0.3439,0.2317,0.4683,0.0244,0.1829,0.4317,0.2927,0.2707,0.4122,0.4683,0.0244,0.2954
37391,0.3439,0.2317,0.4683,0.0244,0.1829,0.3171,0.2927,0.2707,0.4122,0.4683,0.0244,0.2827
37395,0.3439,0.2317,0.4683,0.0244,0.1829,0.3171,0.2927,0.2707,0.1049,0.4683,0.0244,0.2485
37396,0.3439,0.2317,0.4683,0.0244,0.1829,0.3171,0.2927,0.2707,0.0244,0.4683,0.0244,0.2396
37400,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.2927,0.2707,0.0244,0.4683,0.0244,0.2306
37401,0.3439,0.2317,0.4683,0.0244,0.1829,0.1854,0.2927,0.2707,0.0244,0.4683,0.0244,0.2249
37402,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.2927,0.2707,0.0244,0.4683,0.0244,0.216
37412,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.2927,0.2707,0.4927,0.4927,0.0244,0.268
37415,0.3439,0.2317,0.4683,0.0244,0.1829,0.3829,0.2927,0.2707,0.4927,0.4927,0.0244,0.2989
37416,0.3439,0.2317,0.4683,0.0244,0.1829,0.1415,0.2927,0.2707,0.4927,0.4927,0.0244,0.2721
37418,0.3439,0.2317,0.4683,0.0244,0.1829,0.1415,0.2927,0.2707,0.4537,0.4683,0.0244,0.2678
37419,0.3439,0.2317,0.4683,0.0244,0.1829,0.1415,0.2927,0.2707,0.3195,0.4683,0.0244,0.2528
37420,0.3439,0.2317,0.4683,0.0244,0.1829,0.1415,0.2927,0.2707,0.3195,0.4683,0.0244,0.2528
37427,0.3439,0.2317,0.4683,0.0244,0.1829,0.4512,0.2927,0.2707,0.3195,0.4683,0.0244,0.2873
37428,0.3439,0.2317,0.4683,0.0244,0.1829,0.4512,0.2927,0.2707,0.439,0.4683,0.0244,0.3005
37430,0.3439,0.2317,0.4683,0.0244,0.1829,0.4512,0.2927,0.2707,0.3829,0.4683,0.0244,0.2943
37434,0.3439,0.2317,0.4683,0.0244,0.1829,0.4512,0.2927,0.2707,0.1049,0.4683,0.0244,0.2634
37435,0.3439,0.2317,0.4683,0.0244,0.1829,0.4512,0.2927,0.2707,0.1049,0.4683,0.0244,0.2634
37440,0.3439,0.2317,0.4683,0.0244,0.1829,0.4512,0.2927,0.2707,0.1073,0.4683,0.0244,0.2637
37442,0.3439,0.2317,0.4683,0.0244,0.1829,0.4512,0.2927,0.2707,0.0268,0.4683,0.0244,0.2547
37448,0.3439,0.2317,0.4683,0.0244,0.1829,0.4512,0.2927,0.2707,0.3415,0.4683,0.0244,0.2897
37450,0.3439,0.2317,0.4683,0.0244,0.1829,0.4707,0.2927,0.2707,0.3195,0.4707,0.0244,0.2894
37454,0.3439,0.2317,0.4683,0.0244,0.1829,0.4707,0.2927,0.2707,0.2341,0.4707,0.0244,0.2799
37455,0.3439,0.2317,0.4683,0.0244,0.1829,0.1902,0.2927,0.2707,0.2341,0.4683,0.0244,0.2488
37458,0.3439,0.2317,0.4683,0.0244,0.1829,0.261,0.2927,0.2707,0.1341,0.4683,0.0244,0.2455
37468,0.3439,0.2317,0.4683,0.0244,0.1829,0.4683,0.2927,0.2707,0.1341,0.4683,0.0244,0.2686
37472,0.3439,0.2317,0.4683,0.0244,0.1829,0.4683,0.2927,0.2707,0.1415,0.4683,0.0244,0.2694
37474,0.3439,0.2317,0.4683,0.0244,0.1829,0.4805,0.2927,0.2707,0.1415,0.4805,0.0244,0.2707
37477,0.3439,0.2317,0.4683,0.0244,0.1829,0.1244,0.2927,0.2707,0.1415,0.4683,0.0244,0.2312
37480,0.3439,0.2317,0.4683,0.0244,0.1829,0.1244,0.2927,0.2707,0.1415,0.4683,0.0244,0.2312
37483,0.3439,0.2317,0.4683,0.0244,0.1829,0.1244,0.2927,0.2707,0.1268,0.4683,0.0244,0.2295
37490,0.3439,0.2317,0.4683,0.0244,0.1829,0.1244,0.0244,0.2707,0.1268,0.4683,0.0244,0.1997
37491,0.3439,0.2317,0.4683,0.0244,0.1829,0.1927,0.0244,0.2707,0.1268,0.4683,0.0244,0.2073
37496,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.1268,0.4683,0.0244,0.1976
37507,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.1341,0.4683,0.0244,0.1984
37508,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.1341,0.4683,0.0244,0.1984
37510,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.1341,0.4683,0.0244,0.1984
37512,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.0244,0.2707,0.1585,0.4683,0.0244,0.1921
37513,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.1049,0.4683,0.0244,0.1951
37515,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.1049,0.4683,0.0244,0.1951
37516,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.1415,0.4683,0.0244,0.1992
37517,0.3439,0.2317,0.4683,0.0244,0.1829,0.2659,0.0244,0.2707,0.1415,0.4683,0.0244,0.2171
37518,0.3439,0.2317,0.4683,0.0244,0.1829,0.2659,0.0244,0.2707,0.1049,0.4683,0.0244,0.213
37520,0.3439,0.2317,0.4683,0.0244,0.1829,0.2659,0.0244,0.2707,0.1049,0.4683,0.0244,0.213
37522,0.3439,0.2317,0.4683,0.0244,0.1829,0.2659,0.2024,0.2707,0.1049,0.4683,0.0244,0.2328
37529,0.3439,0.2317,0.4683,0.0244,0.1829,0.3293,0.2024,0.2707,0.1049,0.4683,0.0244,0.2398
37531,0.3439,0.2317,0.4683,0.0244,0.1829,0.3293,0.2024,0.2707,0.2707,0.4683,0.0244,0.2583
37533,0.3439,0.2317,0.4683,0.0244,0.1829,0.3293,0.2024,0.2707,0.1049,0.4683,0.0244,0.2398
37537,0.3439,0.2317,0.4683,0.0244,0.1829,0.3293,0.2024,0.2707,0.2951,0.4683,0.0244,0.261
37540,0.3439,0.2317,0.4683,0.0244,0.1829,0.3293,0.2024,0.2707,0.3756,0.4683,0.0244,0.2699
37541,0.3439,0.2317,0.4683,0.0244,0.1829,0.2854,0.2024,0.2707,0.3756,0.4683,0.0244,0.265
37542,0.3439,0.2317,0.4683,0.0244,0.1829,0.2854,0.2024,0.2707,0.3707,0.4683,0.0244,0.2645
37544,0.3439,0.2317,0.4683,0.0244,0.1829,0.1122,0.2024,0.2707,0.1415,0.4683,0.0244,0.2198
37550,0.3439,0.2317,0.4683,0.0244,0.1829,0.1537,0.2024,0.2707,0.1415,0.4683,0.0244,0.2244
37551,0.3439,0.2317,0.4683,0.0244,0.1829,0.2537,0.2024,0.2707,0.1415,0.4683,0.0244,0.2355
37560,0.3439,0.2317,0.4683,0.0244,0.1829,0.4195,0.2024,0.2707,0.1415,0.4683,0.0244,0.2539
37574,0.3439,0.2317,0.4683,0.0244,0.1829,0.4195,0.4585,0.2707,0.1415,0.4683,0.0244,0.2824
37577,0.3439,0.2317,0.4683,0.0244,0.1829,0.4195,0.4585,0.2707,0.3366,0.4683,0.0244,0.3041
37579,0.3439,0.2317,0.4683,0.0244,0.1829,0.4195,0.4585,0.2707,0.1049,0.4683,0.0244,0.2783
37582,0.3439,0.2317,0.4683,0.0244,0.1829,0.4195,0.4561,0.2707,0.1049,0.4683,0.0244,0.278
37583,0.3439,0.2317,0.4683,0.0244,0.1829,0.4195,0.4561,0.2707,0.1049,0.4683,0.0244,0.278
37587,0.3439,0.2317,0.4683,0.0244,0.1829,0.4415,0.4561,0.2707,0.1049,0.4683,0.0244,0.2805
37595,0.3439,0.2317,0.4683,0.0244,0.1829,0.4415,0.4561,0.2707,0.5122,0.5122,0.0244,0.3257
37598,0.3439,0.2317,0.4683,0.0244,0.1829,0.539,0.4561,0.2707,0.5122,0.539,0.0244,0.3366
37605,0.3439,0.2317,0.4683,0.0244,0.1829,0.4976,0.4561,0.2707,0.4073,0.4976,0.0244,0.3203
37607,0.3439,0.2317,0.4683,0.0244,0.1829,0.3951,0.4561,0.2707,0.4073,0.4683,0.0244,0.3089
37608,0.3439,0.2317,0.4683,0.0244,0.1829,0.3951,0.4561,0.2707,0.4073,0.4683,0.0244,0.3089
37612,0.3439,0.2317,0.4683,0.0244,0.1829,0.3951,0.4561,0.2707,0.4073,0.4683,0.0244,0.3089
37613,0.3439,0.2317,0.4683,0.0244,0.1829,0.2805,0.4561,0.2707,0.4073,0.4683,0.0244,0.2962
37615,0.3439,0.2317,0.4683,0.0244,0.1829,0.2805,0.4561,0.2707,0.1171,0.4683,0.0244,0.264
37618,0.3439,0.2317,0.4683,0.0244,0.1829,0.2805,0.4561,0.2707,0.2512,0.4683,0.0244,0.2789
37619,0.3439,0.2317,0.4683,0.0244,0.1829,0.2805,0.4561,0.2707,0.2317,0.4683,0.0244,0.2767
37621,0.3439,0.2317,0.4683,0.0244,0.1829,0.2805,0.4561,0.2707,0.2512,0.4683,0.0244,0.2789
37628,0.3439,0.2317,0.4683,0.0244,0.1829,0.2805,0.4561,0.2707,0.1707,0.4683,0.0244,0.2699
37630,0.3439,0.2317,0.4683,0.0244,0.1829,0.2805,0.4561,0.2707,0.0244,0.4683,0.0244,0.2537
37631,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.4561,0.2707,0.0244,0.4683,0.0244,0.2482
37634,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.4561,0.2707,0.0244,0.4683,0.0244,0.2482
37636,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.4561,0.2707,0.0244,0.4683,0.0244,0.2482
37638,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.4561,0.2707,0.1049,0.4683,0.0244,0.2572
37640,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.4561,0.2707,0.2537,0.4683,0.0244,0.2737
37641,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.4561,0.2707,0.2537,0.4683,0.0244,0.2737
37644,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.4561,0.2707,0.2537,0.4683,0.0244,0.2743
37645,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.4561,0.2707,0.0244,0.4683,0.0244,0.2488
37647,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.4561,0.2707,0.3293,0.4683,0.0244,0.2827
37649,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.4561,0.2707,0.1049,0.4683,0.0244,0.2577
37654,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.5049,0.2707,0.1049,0.5049,0.0244,0.2631
37661,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.5049,0.2707,0.4537,0.5049,0.0244,0.3019
37665,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.2341,0.2707,0.4537,0.4683,0.0244,0.2718
37666,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.2341,0.2707,0.1268,0.4683,0.0244,0.2355
37668,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.2341,0.2707,0.1049,0.4683,0.0244,0.2331
37670,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.2341,0.2707,0.3171,0.4683,0.0244,0.2566
37672,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.0244,0.2707,0.3049,0.4683,0.0244,0.232
37675,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.0244,0.2707,0.239,0.4683,0.0244,0.2247
37678,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.0244,0.2707,0.2805,0.4683,0.0244,0.2293
37681,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.0244,0.2707,0.1049,0.4683,0.0244,0.2098
37682,0.3439,0.2317,0.4683,0.0244,0.1829,0.2366,0.0244,0.2707,0.1049,0.4683,0.0244,0.2098
37684,0.3439,0.2317,0.4683,0.0244,0.1829,0.4537,0.0244,0.2707,0.1049,0.4683,0.0244,0.2339
37692,0.3439,0.2317,0.4683,0.0244,0.1829,0.4537,0.0244,0.2707,0.4829,0.4829,0.0244,0.2759
37693,0.3439,0.2317,0.4683,0.0244,0.1829,0.4683,0.0244,0.2707,0.4829,0.4829,0.0244,0.2775
37698,0.3439,0.2317,0.4683,0.0244,0.1829,0.0488,0.0244,0.2707,0.4829,0.4829,0.0244,0.2309
37699,0.3439,0.2317,0.4683,0.0244,0.1829,0.0683,0.0244,0.2707,0.4829,0.4829,0.0244,0.2331
37700,0.3439,0.2317,0.4683,0.0244,0.1829,0.3,0.0244,0.2707,0.1049,0.4683,0.0244,0.2168
37702,0.3439,0.2317,0.4683,0.0244,0.1829,0.3,0.0244,0.2707,0.1293,0.4683,0.0244,0.2195
37704,0.3439,0.2317,0.4683,0.0244,0.1829,0.3,0.0244,0.2707,0.2317,0.4683,0.0244,0.2309
37705,0.3439,0.2317,0.4683,0.0244,0.1829,0.3,0.0244,0.2707,0.2317,0.4683,0.0244,0.2309
37706,0.3439,0.2317,0.4683,0.0244,0.1829,0.261,0.0244,0.2707,0.2317,0.4683,0.0244,0.2266
37707,0.3439,0.2317,0.4683,0.0244,0.1829,0.261,0.0244,0.2707,0.1512,0.4683,0.0244,0.2176
37711,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.0244,0.2707,0.2366,0.4683,0.0244,0.2008
37713,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.0244,0.2707,0.2439,0.4683,0.0244,0.2016
37717,0.3439,0.2317,0.4683,0.0244,0.1829,0.2756,0.0244,0.2707,0.2439,0.4683,0.0244,0.2295
37719,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.2439,0.4683,0.0244,0.2106
37721,0.3439,0.2317,0.4683,0.0244,0.1829,0.1659,0.0244,0.2707,0.2439,0.4683,0.0244,0.2173
37723,0.3439,0.2317,0.4683,0.0244,0.1829,0.1659,0.0244,0.2707,0.3073,0.4683,0.0244,0.2244
37725,0.3439,0.2317,0.4683,0.0244,0.1829,0.1659,0.0244,0.2707,0.2634,0.4683,0.0244,0.2195
37726,0.3439,0.2317,0.4683,0.0244,0.1829,0.1659,0.0244,0.2707,0.339,0.4683,0.0244,0.2279
37729,0.3439,0.2317,0.4683,0.0244,0.1829,0.1659,0.0244,0.2707,0.1049,0.4683,0.0244,0.2019
37731,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.1049,0.4683,0.0244,0.1951
37734,0.3439,0.2317,0.4683,0.0244,0.1829,0.278,0.0244,0.2707,0.3049,0.4683,0.0244,0.2366
37737,0.3439,0.2317,0.4683,0.0244,0.1829,0.278,0.0244,0.2707,0.261,0.4683,0.0244,0.2317
37738,0.3439,0.2317,0.4683,0.0244,0.1829,0.3073,0.0244,0.2707,0.261,0.4683,0.0244,0.235
37752,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.261,0.4683,0.0244,0.2125
37753,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.4732,0.4732,0.0244,0.236
37755,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.3463,0.4683,0.0244,0.2219
37756,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.3585,0.4683,0.0244,0.2233
37761,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.3463,0.4683,0.0244,0.2219
37766,0.3439,0.2317,0.4683,0.0244,0.1829,0.4659,0.0244,0.2707,0.1683,0.4683,0.0244,0.2423
37767,0.3439,0.2317,0.4683,0.0244,0.1829,0.4659,0.0244,0.2707,0.1049,0.4683,0.0244,0.2352
37768,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.0244,0.2707,0.1049,0.4683,0.0244,0.1951
37770,0.3439,0.2317,0.4683,0.0244,0.1829,0.1683,0.0244,0.2707,0.1049,0.4683,0.0244,0.2022
37771,0.3439,0.2317,0.4683,0.0244,0.1829,0.1293,0.0244,0.2707,0.1049,0.4683,0.0244,0.1978
37781,0.3439,0.2317,0.4683,0.0244,0.1829,0.1293,0.1951,0.2707,0.1049,0.4683,0.0244,0.2168
37782,0.3439,0.2317,0.4683,0.0244,0.1829,0.4805,0.1951,0.2707,0.1049,0.4805,0.0244,0.2558
37787,0.3439,0.2317,0.4683,0.0244,0.1829,0.1268,0.1951,0.2707,0.1049,0.4683,0.0244,0.2165
37791,0.3439,0.2317,0.4683,0.0244,0.1829,0.1268,0.1951,0.2707,0.3805,0.4683,0.0244,0.2471
37802,0.3439,0.2317,0.4683,0.0244,0.1829,0.1317,0.1951,0.2707,0.3805,0.4683,0.0244,0.2477
37804,0.3439,0.2317,0.4683,0.0244,0.1829,0.1317,0.1951,0.2707,0.3805,0.4683,0.0244,0.2477
37807,0.3439,0.2317,0.4683,0.0244,0.1829,0.1317,0.1951,0.2707,0.3,0.4683,0.0244,0.2387
37810,0.3439,0.2317,0.4683,0.0244,0.1829,0.1317,0.1951,0.2707,0.2415,0.4683,0.0244,0.2322
37814,0.3439,0.2317,0.4683,0.0244,0.1829,0.1317,0.1951,0.2707,0.2439,0.4683,0.0244,0.2325
37822,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.1951,0.2707,0.2439,0.4683,0.0244,0.2295
37825,0.3439,0.2317,0.4683,0.0244,0.1829,0.1366,0.1951,0.2707,0.2439,0.4683,0.0244,0.2331
37831,0.3439,0.2317,0.4683,0.0244,0.1829,0.3927,0.1951,0.2707,0.2439,0.4683,0.0244,0.2615
37835,0.3439,0.2317,0.4683,0.0244,0.1829,0.3927,0.1951,0.2707,0.4049,0.4683,0.0244,0.2794
37836,0.3439,0.2317,0.4683,0.0244,0.1829,0.3927,0.1951,0.2707,0.4171,0.4683,0.0244,0.2808
37837,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.1951,0.2707,0.4171,0.4683,0.0244,0.2488
37844,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.1951,0.2707,0.5512,0.5512,0.0244,0.2637
37845,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.1951,0.2707,0.4049,0.4683,0.0244,0.2474
37851,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.1951,0.2707,0.0244,0.4683,0.0244,0.2051
37853,0.3439,0.2317,0.4683,0.0244,0.1829,0.1341,0.1951,0.2707,0.0244,0.4683,0.0244,0.2084
37854,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.1951,0.2707,0.0244,0.4683,0.0244,0.2192
37860,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.1951,0.2707,0.1293,0.4683,0.0244,0.2309
37861,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.1951,0.2707,0.2244,0.4683,0.0244,0.2415
37862,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.1951,0.2707,0.1049,0.4683,0.0244,0.2282
37864,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.1951,0.2707,0.1293,0.4683,0.0244,0.2309
37866,0.3439,0.2317,0.4683,0.0244,0.1829,0.2317,0.1951,0.2707,0.1049,0.4683,0.0244,0.2282
37867,0.3439,0.2317,0.4683,0.0244,0.1829,0.2951,0.1951,0.2707,0.1049,0.4683,0.0244,0.2352
37868,0.3439,0.2317,0.4683,0.0244,0.1829,0.2951,0.1951,0.2707,0.2561,0.4683,0.0244,0.252
37869,0.3439,0.2317,0.4683,0.0244,0.1829,0.2951,0.1951,0.2707,0.1244,0.4683,0.0244,0.2374
37870,0.3439,0.2317,0.4683,0.0244,0.1829,0.2951,0.1951,0.2707,0.278,0.4683,0.0244,0.2545
37872,0.3439,0.2317,0.4683,0.0244,0.1829,0.3244,0.1951,0.2707,0.278,0.4683,0.0244,0.2577
37873,0.3439,0.2317,0.4683,0.0244,0.1829,0.3244,0.1951,0.2707,0.1049,0.4683,0.0244,0.2385
37875,0.3439,0.2317,0.4683,0.0244,0.1829,0.3244,0.1951,0.2707,0.1049,0.4683,0.0244,0.2385
37878,0.3439,0.2317,0.4683,0.0244,0.1829,0.3244,0.1951,0.2707,0.3829,0.4683,0.0244,0.2694
37880,0.3439,0.2317,0.4683,0.0244,0.1829,0.3244,0.1951,0.2707,0.1561,0.4683,0.0244,0.2442
37881,0.3439,0.2317,0.4683,0.0244,0.1829,0.3244,0.1951,0.2707,0.1049,0.4683,0.0244,0.2385
37882,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.1951,0.2707,0.1049,0.4683,0.0244,0.2141
37884,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.1951,0.2707,0.1049,0.4683,0.0244,0.2051
37889,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.1951,0.2707,0.1049,0.4683,0.0244,0.2051
