timestamp,legacy_cs4231a4,legacy_cs4231a5,legacy_cs4231a9,legacy_cs4231a8,legacy_cs4231a0,legacy_cs4231a1,legacy_cs4231a2,legacy_cs4231a3,legacy_cs4231a6,max,min,avg
2283,0.6884,0.5072,0.6377,0.5652,0.5797,0.6232,0.6014,0.6812,0.6812,0.6884,0.5072,0.6184
2284,0.4058,0.5072,0.6377,0.6087,0.5797,0.6232,0.6014,0.6812,0.6812,0.6812,0.4058,0.5918
2289,0.4058,0.5072,0.6377,0.6087,0.442,0.6232,0.6014,0.6812,0.6812,0.6812,0.4058,0.5765
2291,0.4058,0.5072,0.6087,0.6087,0.442,0.6232,0.6014,0.6812,0.6812,0.6812,0.4058,0.5733
2292,0.6594,0.5072,0.6087,0.6087,0.442,0.6232,0.6014,0.6812,0.6812,0.6812,0.442,0.6014
2294,0.6594,0.5072,0.6087,0.6232,0.442,0.6232,0.6014,0.6812,0.6812,0.6812,0.442,0.6031
2296,0.6594,0.5072,0.6087,0.6232,0.442,0.6087,0.6014,0.6812,0.6812,0.6812,0.442,0.6014
2299,0.6594,0.5072,0.6087,0.6232,0.442,0.6087,0.6014,0.6449,0.6812,0.6812,0.442,0.5974
2300,0.6594,0.5072,0.6087,0.6232,0.442,0.6087,0.6014,0.6449,0.6014,0.6594,0.442,0.5885
2301,0.6594,0.5072,0.6087,0.6232,0.442,0.4058,0.6014,0.6449,0.6014,0.6594,0.4058,0.566
2302,0.6594,0.5072,0.6087,0.3986,0.442,0.4058,0.6014,0.6449,0.6014,0.6594,0.3986,0.541
2305,0.6812,0.5072,0.6087,0.3986,0.442,0.4058,0.6014,0.6449,0.6014,0.6812,0.3986,0.5435
2306,0.6812,0.6884,0.6087,0.3986,0.442,0.4058,0.6014,0.6449,0.6014,0.6884,0.3986,0.5636
2307,0.6812,0.6884,0.6087,0.3986,0.442,0.4058,0.6014,0.6449,0.6594,0.6884,0.3986,0.57
2312,0.6812,0.6884,0.6087,0.3986,0.442,0.4058,0.6014,0.6449,0.5217,0.6884,0.3986,0.5547
2313,0.7029,0.6884,0.6087,0.3986,0.442,0.4058,0.6014,0.6449,0.5217,0.7029,0.3986,0.5572
2320,0.7029,0.6884,0.6667,0.3986,0.442,0.4058,0.6014,0.6449,0.5217,0.7029,0.3986,0.5636
2323,0.7029,0.5942,0.6667,0.3986,0.442,0.4058,0.6014,0.6449,0.5217,0.7029,0.3986,0.5531
2324,0.7029,0.5942,0.6667,0.442,0.442,0.4058,0.6014,0.6449,0.5217,0.7029,0.4058,0.558
2325,0.7029,0.5942,0.6667,0.442,0.5725,0.4058,0.6014,0.6449,0.5217,0.7029,0.4058,0.5725
2328,0.5072,0.5942,0.6667,0.442,0.5725,0.4058,0.6014,0.6449,0.3406,0.6667,0.3406,0.5306
2330,0.5072,0.5942,0.6667,0.442,0.5725,0.4058,0.6014,0.6884,0.3406,0.6884,0.3406,0.5354
2335,0.5072,0.5942,0.6594,0.442,0.587,0.4058,0.6014,0.6884,0.3406,0.6884,0.3406,0.5362
2339,0.5072,0.5942,0.6594,0.442,0.587,0.4058,0.6014,0.442,0.3406,0.6594,0.3406,0.5088
2344,0.5072,0.5942,0.6594,0.442,0.587,0.4058,0.6014,0.558,0.3406,0.6594,0.3406,0.5217
2347,0.5072,0.5942,0.6594,0.442,0.587,0.4058,0.6014,0.558,0.6594,0.6594,0.4058,0.5572
2349,0.5072,0.5942,0.6594,0.442,0.5942,0.4058,0.6014,0.558,0.6594,0.6594,0.4058,0.558
2352,0.5072,0.5942,0.6594,0.442,0.5942,0.4058,0.6377,0.558,0.6594,0.6594,0.4058,0.562
2353,0.5072,0.5942,0.6667,0.442,0.5942,0.4058,0.6377,0.558,0.6594,0.6667,0.4058,0.5628
2360,0.5072,0.4348,0.5435,0.442,0.5942,0.4058,0.6377,0.558,0.6594,0.6594,0.4058,0.5314
2361,0.5072,0.4348,0.5435,0.442,0.5942,0.4058,0.6377,0.558,0.6884,0.6884,0.4058,0.5346
2363,0.5072,0.4348,0.5435,0.442,0.5942,0.587,0.6377,0.558,0.6884,0.6884,0.4348,0.5548
2368,0.5072,0.4348,0.5435,0.6812,0.5942,0.587,0.6377,0.558,0.6884,0.6884,0.4348,0.5813
2369,0.5072,0.4348,0.5435,0.6812,0.5942,0.587,0.6377,0.4928,0.6884,0.6884,0.4348,0.5741
2370,0.4565,0.4348,0.5435,0.6812,0.5942,0.587,0.6377,0.4928,0.6884,0.6884,0.4348,0.5685
2372,0.4565,0.4348,0.5435,0.6812,0.5942,0.587,0.6377,0.4928,0.6884,0.6884,0.4348,0.5685
2375,0.4565,0.4348,0.5435,0.6884,0.5942,0.587,0.6377,0.4928,0.6884,0.6884,0.4348,0.5693
2376,0.4565,0.4348,0.5435,0.6884,0.6884,0.587,0.6377,0.4928,0.6884,0.6884,0.4348,0.5797
2383,0.4565,0.4348,0.5435,0.6884,0.6884,0.3841,0.6377,0.4928,0.6884,0.6884,0.3841,0.5572
2389,0.4565,0.4348,0.5435,0.6884,0.6304,0.3841,0.6377,0.4928,0.6884,0.6884,0.3841,0.5507
2390,0.4565,0.4348,0.5435,0.6667,0.6304,0.3841,0.6377,0.4928,0.6884,0.6884,0.3841,0.5483
2391,0.4565,0.4348,0.5435,0.6667,0.6304,0.3841,0.6377,0.4928,0.6739,0.6739,0.3841,0.5467
2394,0.4565,0.4348,0.5435,0.6667,0.6304,0.5072,0.6377,0.4928,0.6739,0.6739,0.4348,0.5604
2395,0.6087,0.4348,0.5435,0.6667,0.6304,0.5072,0.6377,0.4928,0.6739,0.6739,0.4348,0.5773
2397,0.6087,0.4348,0.4493,0.6667,0.6304,0.5072,0.5362,0.4928,0.6739,0.6739,0.4348,0.5556
2404,0.6087,0.4348,0.4493,0.6087,0.6304,0.5072,0.5362,0.4928,0.6739,0.6739,0.4348,0.5491
2408,0.6087,0.4348,0.4493,0.6087,0.6304,0.6304,0.5362,0.4928,0.6739,0.6739,0.4348,0.5628
2409,0.6087,0.4348,0.4493,0.6087,0.6304,0.6304,0.5362,0.4928,0.6812,0.6812,0.4348,0.5636
2413,0.6087,0.4348,0.2754,0.6087,0.6304,0.6304,0.5362,0.4928,0.6812,0.6812,0.2754,0.5443
2424,0.6087,0.4348,0.4855,0.6087,0.6304,0.5362,0.5362,0.4928,0.6812,0.6812,0.4348,0.5572
2426,0.6087,0.4348,0.4855,0.6087,0.6304,0.5362,0.5362,0.6377,0.6812,0.6812,0.4348,0.5733
2427,0.6087,0.6522,0.4855,0.6087,0.6304,0.5362,0.5362,0.6377,0.6812,0.6812,0.4855,0.5974
2430,0.6522,0.6522,0.4855,0.6087,0.6304,0.5362,0.5362,0.6377,0.6812,0.6812,0.4855,0.6023
2431,0.4493,0.6522,0.4855,0.6087,0.6304,0.5362,0.5362,0.6377,0.6812,0.6812,0.4493,0.5797
2436,0.4493,0.6522,0.4855,0.6087,0.6304,0.5362,0.5362,0.6377,0.5797,0.6522,0.4493,0.5684
2439,0.4493,0.6522,0.4855,0.6087,0.6304,0.5362,0.5362,0.6377,0.4855,0.6522,0.4493,0.558
2442,0.4493,0.6522,0.4855,0.6087,0.6304,0.5362,0.5362,0.4348,0.4855,0.6522,0.4348,0.5354
2443,0.4493,0.6522,0.4493,0.6087,0.6304,0.5362,0.5362,0.4348,0.4855,0.6522,0.4348,0.5314
2445,0.4493,0.6522,0.4493,0.6087,0.6304,0.5362,0.5362,0.4348,0.558,0.6522,0.4348,0.5395
2446,0.6812,0.6522,0.4493,0.6087,0.6304,0.5362,0.5362,0.4348,0.558,0.6812,0.4348,0.5652
2454,0.3261,0.6522,0.4493,0.6087,0.6304,0.5362,0.5362,0.4348,0.558,0.6522,0.3261,0.5258
2456,0.3261,0.6522,0.4493,0.6087,0.6304,0.5362,0.5362,0.4348,0.558,0.6522,0.3261,0.5258
2457,0.3261,0.6522,0.4493,0.6087,0.6304,0.5362,0.5362,0.4348,0.6087,0.6522,0.3261,0.5314
2461,0.3261,0.6522,0.4493,0.6087,0.6159,0.5362,0.5362,0.4348,0.6087,0.6522,0.3261,0.5298
2464,0.3261,0.6522,0.6449,0.6087,0.6159,0.5362,0.5362,0.4348,0.6087,0.6522,0.3261,0.5515
2467,0.3261,0.6522,0.6449,0.6739,0.6159,0.5362,0.5362,0.4348,0.6087,0.6739,0.3261,0.5588
2469,0.6522,0.6522,0.4058,0.6739,0.6159,0.5362,0.5362,0.4348,0.6087,0.6739,0.4058,0.5684
2475,0.6522,0.6522,0.4058,0.6739,0.6159,0.5362,0.5362,0.4348,0.6087,0.6739,0.4058,0.5684
2480,0.6522,0.6522,0.4058,0.6739,0.6159,0.558,0.5362,0.4348,0.6087,0.6739,0.4058,0.5709
2483,0.6522,0.6522,0.4058,0.6739,0.6159,0.558,0.5362,0.4348,0.6449,0.6739,0.4058,0.5749
2484,0.5942,0.6522,0.4058,0.6739,0.6159,0.558,0.5362,0.4348,0.6449,0.6739,0.4058,0.5684
2488,0.5942,0.6522,0.4058,0.6739,0.6159,0.558,0.5362,0.6884,0.6449,0.6884,0.4058,0.5966
2489,0.5942,0.6522,0.4058,0.6739,0.6159,0.558,0.6014,0.6884,0.6449,0.6884,0.4058,0.6039
2490,0.5942,0.6522,0.4058,0.5942,0.6159,0.558,0.6014,0.6884,0.6449,0.6884,0.4058,0.595
2491,0.5942,0.6522,0.4058,0.5942,0.6159,0.558,0.2609,0.6884,0.6449,0.6884,0.2609,0.5572
2497,0.5942,0.6522,0.4058,0.5942,0.6159,0.558,0.2609,0.6884,0.3623,0.6884,0.2609,0.5258
2501,0.5942,0.6522,0.4058,0.6594,0.6159,0.558,0.2609,0.6884,0.3623,0.6884,0.2609,0.533
2503,0.5942,0.6522,0.4058,0.6594,0.6159,0.558,0.2609,0.5072,0.3623,0.6594,0.2609,0.5129
2507,0.5942,0.6522,0.4058,0.6594,0.6159,0.558,0.2609,0.5072,0.7101,0.7101,0.2609,0.5515
2510,0.5942,0.6522,0.4058,0.6594,0.6739,0.558,0.5435,0.5072,0.7101,0.7101,0.4058,0.5894
2517,0.5942,0.6812,0.4058,0.6594,0.6739,0.558,0.5435,0.5072,0.7101,0.7101,0.4058,0.5926
2519,0.5942,0.6812,0.4058,0.6594,0.5362,0.558,0.5435,0.5072,0.7101,0.7101,0.4058,0.5773
2520,0.5942,0.6812,0.4058,0.6014,0.5362,0.558,0.5435,0.5072,0.7101,0.7101,0.4058,0.5708
2522,0.5942,0.6812,0.4058,0.4565,0.5362,0.558,0.5435,0.5072,0.7101,0.7101,0.4058,0.5547
2524,0.5942,0.6812,0.4058,0.4565,0.5362,0.558,0.6159,0.5072,0.7101,0.7101,0.4058,0.5628
2525,0.5942,0.6812,0.6304,0.4565,0.5362,0.558,0.6159,0.5072,0.7101,0.7101,0.4565,0.5877
2531,0.5942,0.6812,0.6304,0.4565,0.5362,0.5942,0.6159,0.5072,0.7101,0.7101,0.4565,0.5918
2534,0.5942,0.6812,0.6304,0.4565,0.5362,0.5942,0.6014,0.5072,0.7101,0.7101,0.4565,0.5902
2536,0.5942,0.6812,0.6304,0.4565,0.5435,0.5942,0.6014,0.5072,0.7101,0.7101,0.4565,0.591
2538,0.4855,0.6812,0.6812,0.4565,0.5435,0.5942,0.6014,0.5072,0.7101,0.7101,0.4565,0.5845
2539,0.4855,0.6812,0.6812,0.4565,0.5435,0.5942,0.6014,0.5072,0.6159,0.6812,0.4565,0.5741
2542,0.4855,0.6812,0.6812,0.6522,0.5435,0.5942,0.6014,0.5072,0.6159,0.6812,0.4855,0.5958
2546,0.4855,0.6812,0.6812,0.6522,0.5435,0.6667,0.6014,0.5072,0.6159,0.6812,0.4855,0.6039
2549,0.4855,0.6812,0.6812,0.6522,0.6304,0.6667,0.6014,0.5072,0.6159,0.6812,0.4855,0.6135
2551,0.4855,0.6522,0.7029,0.6522,0.6304,0.6667,0.6014,0.5072,0.6159,0.7029,0.4855,0.6127
2554,0.4855,0.6522,0.7029,0.6522,0.6304,0.6667,0.6594,0.5072,0.6159,0.7029,0.4855,0.6192
2558,0.4855,0.6522,0.7029,0.6522,0.6304,0.6667,0.6594,0.5072,0.5725,0.7029,0.4855,0.6143
2561,0.4855,0.6522,0.7029,0.6522,0.6739,0.6667,0.587,0.5072,0.5725,0.7029,0.4855,0.6111
2562,0.4855,0.058,0.7029,0.6522,0.6739,0.6667,0.587,0.5072,0.5725,0.7029,0.058,0.5451
2569,0.4855,0.6449,0.7029,0.6522,0.6739,0.6667,0.587,0.5072,0.5725,0.7029,0.4855,0.6103
2571,0.4855,0.6449,0.7029,0.6522,0.6159,0.6667,0.587,0.3261,0.5725,0.7029,0.3261,0.5837
2573,0.4855,0.6449,0.7029,0.6522,0.6159,0.6667,0.587,0.3261,0.2681,0.7029,0.2681,0.5499
2577,0.4855,0.6449,0.7029,0.6522,0.6159,0.6667,0.587,0.442,0.2681,0.7029,0.2681,0.5628
2578,0.4855,0.529,0.7029,0.6522,0.6159,0.6667,0.587,0.442,0.2681,0.7029,0.2681,0.5499
2579,0.4855,0.529,0.7029,0.6522,0.6159,0.6667,0.587,0.442,0.4928,0.7029,0.442,0.5749
2582,0.4855,0.529,0.7029,0.6522,0.6159,0.6667,0.587,0.5072,0.4928,0.7029,0.4855,0.5821
2585,0.4855,0.529,0.7029,0.6522,0.6594,0.6667,0.587,0.5072,0.4928,0.7029,0.4855,0.587
2587,0.6087,0.529,0.7029,0.6522,0.6594,0.6667,0.587,0.5072,0.4928,0.7029,0.4928,0.6007
2590,0.6087,0.6014,0.7029,0.6522,0.6594,0.6667,0.587,0.5072,0.4928,0.7029,0.4928,0.6087
2600,0.6087,0.6014,0.7029,0.6522,0.6594,0.6667,0.587,0.5072,0.5362,0.7029,0.5072,0.6135
2603,0.6087,0.6014,0.7029,0.6522,0.6594,0.4638,0.587,0.5072,0.5362,0.7029,0.4638,0.591
2604,0.6087,0.6014,0.7029,0.6522,0.6667,0.4638,0.587,0.5072,0.5362,0.7029,0.4638,0.5918
2608,0.6087,0.6377,0.7029,0.6522,0.6667,0.4638,0.587,0.5072,0.5362,0.7029,0.4638,0.5958
2611,0.6087,0.6377,0.7029,0.6522,0.6667,0.4638,0.587,0.5072,0.442,0.7029,0.442,0.5854
2615,0.6087,0.6377,0.7029,0.6667,0.6667,0.4638,0.587,0.5072,0.442,0.7029,0.442,0.587
2616,0.6087,0.6377,0.7029,0.6667,0.6667,0.4638,0.5072,0.5072,0.442,0.7029,0.442,0.5781
2624,0.6087,0.6377,0.7029,0.6667,0.6667,0.4638,0.5072,0.5072,0.558,0.7029,0.4638,0.591
2626,0.6087,0.6377,0.7029,0.5942,0.6667,0.4638,0.5072,0.5072,0.558,0.7029,0.4638,0.5829
2629,0.6087,0.6377,0.7029,0.5942,0.6667,0.4638,0.5072,0.5072,0.3043,0.7029,0.3043,0.5547
2632,0.6087,0.6377,0.7029,0.5942,0.6667,0.4638,0.5072,0.5072,0.3043,0.7029,0.3043,0.5547
2635,0.6087,0.6377,0.7029,0.5942,0.6667,0.4638,0.5072,0.1812,0.3043,0.7029,0.1812,0.5185
2639,0.6087,0.6377,0.7029,0.5942,0.6159,0.4638,0.5072,0.1812,0.3043,0.7029,0.1812,0.5129
2647,0.6087,0.6377,0.7246,0.5942,0.6159,0.4638,0.5072,0.1812,0.3043,0.7246,0.1812,0.5153
2649,0.6087,0.6377,0.7246,0.5942,0.6159,0.4638,0.5072,0.1812,0.5,0.7246,0.1812,0.537
2651,0.6087,0.6377,0.7246,0.5942,0.6159,0.6739,0.5072,0.1812,0.5,0.7246,0.1812,0.5604
2654,0.6087,0.6377,0.7246,0.6449,0.6159,0.6739,0.5072,0.1812,0.5,0.7246,0.1812,0.566
2656,0.6087,0.6377,0.7246,0.6449,0.6159,0.6739,0.5072,0.1812,0.5435,0.7246,0.1812,0.5708
2657,0.6087,0.6377,0.7246,0.6449,0.6159,0.6739,0.5507,0.1812,0.5435,0.7246,0.1812,0.5757
2660,0.6087,0.6377,0.7246,0.6449,0.6159,0.6159,0.5507,0.1812,0.5435,0.7246,0.1812,0.5692
2662,0.6087,0.6377,0.7246,0.6449,0.6159,0.6159,0.5507,0.1812,0.5435,0.7246,0.1812,0.5692
2663,0.6087,0.6377,0.7246,0.6449,0.6159,0.6159,0.5507,0.1812,0.7174,0.7246,0.1812,0.5886
2667,0.6087,0.6377,0.471,0.6449,0.6159,0.6159,0.5507,0.1812,0.7174,0.7174,0.1812,0.5604
2668,0.6087,0.6377,0.471,0.6449,0.6159,0.6159,0.6957,0.1812,0.7174,0.7174,0.1812,0.5765
2671,0.6087,0.6304,0.471,0.6449,0.6159,0.6159,0.5072,0.1812,0.7174,0.7174,0.1812,0.5547
2672,0.6087,0.6304,0.471,0.558,0.6159,0.6159,0.5072,0.1812,0.7174,0.7174,0.1812,0.5451
2677,0.6087,0.6304,0.471,0.558,0.6159,0.558,0.5072,0.1812,0.7174,0.7174,0.1812,0.5386
2680,0.6087,0.6304,0.6812,0.558,0.6159,0.558,0.5072,0.1812,0.7174,0.7174,0.1812,0.562
2683,0.6087,0.6304,0.3043,0.558,0.6159,0.558,0.5072,0.1812,0.7174,0.7174,0.1812,0.5201
2686,0.6087,0.6304,0.3043,0.558,0.6014,0.558,0.5072,0.6739,0.7174,0.7174,0.3043,0.5733
2688,0.6087,0.6304,0.3043,0.558,0.6014,0.558,0.5072,0.6739,0.5072,0.6739,0.3043,0.5499
2689,0.6087,0.6304,0.3043,0.3986,0.6014,0.558,0.4275,0.6739,0.5072,0.6739,0.3043,0.5233
2692,0.6087,0.6304,0.3043,0.3986,0.5507,0.558,0.4275,0.6739,0.5072,0.6739,0.3043,0.5177
2697,0.6087,0.6304,0.3043,0.3986,0.5507,0.558,0.4275,0.6739,0.5942,0.6739,0.3043,0.5274
2700,0.6087,0.6304,0.3043,0.3986,0.5507,0.558,0.4275,0.6014,0.5942,0.6304,0.3043,0.5193
2702,0.6087,0.6304,0.3043,0.6957,0.5507,0.558,0.4275,0.6014,0.5942,0.6957,0.3043,0.5523
2705,0.6087,0.6304,0.3043,0.6957,0.6304,0.6594,0.4275,0.6014,0.5942,0.6957,0.3043,0.5724
2710,0.6087,0.6304,0.3043,0.6957,0.6304,0.6594,0.4275,0.6014,0.5362,0.6957,0.3043,0.566
2713,0.6087,0.6304,0.3043,0.6957,0.6377,0.6594,0.4275,0.6014,0.5362,0.6957,0.3043,0.5668
2722,0.6304,0.6304,0.3043,0.6957,0.6377,0.6594,0.4275,0.6014,0.5362,0.6957,0.3043,0.5692
2724,0.6304,0.6304,0.3043,0.6957,0.6377,0.6594,0.4275,0.6014,0.2681,0.6957,0.2681,0.5394
2726,0.6304,0.7029,0.3043,0.6957,0.6377,0.6594,0.4275,0.6014,0.2681,0.7029,0.2681,0.5475
2727,0.6304,0.7029,0.3043,0.6957,0.6377,0.7174,0.4275,0.6014,0.2681,0.7174,0.2681,0.5539
2730,0.6304,0.7029,0.3043,0.6957,0.6377,0.7174,0.6884,0.6014,0.2681,0.7174,0.2681,0.5829
2731,0.6739,0.7029,0.3043,0.6957,0.6377,0.7174,0.6884,0.6014,0.2681,0.7174,0.2681,0.5878
2735,0.6739,0.7029,0.3043,0.6957,0.6377,0.6377,0.6884,0.6014,0.2681,0.7029,0.2681,0.5789
2737,0.6739,0.6014,0.3043,0.6957,0.6377,0.6377,0.6884,0.6014,0.2681,0.6957,0.2681,0.5676
2738,0.3043,0.6014,0.3043,0.6957,0.6377,0.6377,0.6884,0.6014,0.2681,0.6957,0.2681,0.5266
2739,0.3043,0.6014,0.3043,0.6957,0.6377,0.6377,0.6594,0.6014,0.2681,0.6957,0.2681,0.5233
2741,0.3043,0.6014,0.6667,0.6957,0.6377,0.6377,0.6594,0.6014,0.2681,0.6957,0.2681,0.5636
2742,0.3043,0.6014,0.6667,0.6957,0.6377,0.6377,0.6594,0.6667,0.2681,0.6957,0.2681,0.5709
2744,0.3043,0.6014,0.6667,0.6957,0.6377,0.6377,0.6594,0.6667,0.6594,0.6957,0.3043,0.6143
2749,0.3043,0.6014,0.6667,0.471,0.6377,0.6377,0.6159,0.6667,0.6594,0.6667,0.3043,0.5845
2750,0.3043,0.6014,0.6667,0.4565,0.6377,0.6377,0.6159,0.6667,0.6594,0.6667,0.3043,0.5829
2756,0.3043,0.6014,0.6667,0.4565,0.6377,0.6377,0.6159,0.6667,0.6232,0.6667,0.3043,0.5789
2758,0.3043,0.6014,0.6159,0.4565,0.6377,0.6377,0.6159,0.6667,0.6232,0.6667,0.3043,0.5733
2761,0.6159,0.6014,0.6159,0.4565,0.6377,0.6377,0.6159,0.6667,0.6232,0.6667,0.4565,0.6079
2762,0.6159,0.6014,0.6159,0.4565,0.6377,0.6377,0.6159,0.6667,0.6304,0.6667,0.4565,0.6087
2765,0.6159,0.6014,0.6159,0.4565,0.6377,0.6377,0.6159,0.6667,0.4275,0.6667,0.4275,0.5861
2768,0.6159,0.6014,0.6159,0.4565,0.5652,0.6377,0.6159,0.6667,0.4275,0.6667,0.4275,0.5781
2769,0.6159,0.6014,0.6159,0.6884,0.5652,0.6377,0.6159,0.6667,0.4275,0.6884,0.4275,0.6038
2774,0.6159,0.6014,0.6159,0.6884,0.5652,0.6377,0.6522,0.6667,0.4275,0.6884,0.4275,0.6079
2777,0.6159,0.6014,0.6159,0.6884,0.5652,0.6377,0.6522,0.4348,0.4275,0.6884,0.4275,0.5821
2778,0.6159,0.6014,0.6014,0.6377,0.5652,0.6377,0.6522,0.4348,0.4275,0.6522,0.4275,0.5749
2781,0.6159,0.6014,0.6014,0.6377,0.5652,0.6087,0.6522,0.4348,0.4275,0.6522,0.4275,0.5716
2782,0.6957,0.6014,0.6014,0.6377,0.5652,0.6087,0.6522,0.4348,0.4275,0.6957,0.4275,0.5805
2789,0.6957,0.6377,0.6014,0.6377,0.5652,0.6087,0.6522,0.4348,0.4275,0.6957,0.4275,0.5845
2790,0.6957,0.6377,0.5725,0.6377,0.5652,0.6087,0.6522,0.4348,0.4275,0.6957,0.4275,0.5813
2791,0.6957,0.6377,0.5725,0.6377,0.5652,0.5507,0.6522,0.4348,0.4275,0.6957,0.4275,0.5749
2796,0.6957,0.6377,0.5725,0.6812,0.5652,0.5507,0.6522,0.4348,0.4275,0.6957,0.4275,0.5797
2799,0.6957,0.3913,0.5725,0.6812,0.5652,0.5507,0.4058,0.4348,0.4275,0.6957,0.3913,0.525
2802,0.6957,0.3913,0.5725,0.4348,0.6739,0.5507,0.4058,0.4348,0.4275,0.6957,0.3913,0.5097
2806,0.6957,0.3913,0.5725,0.4348,0.6739,0.6014,0.4058,0.4348,0.4275,0.6957,0.3913,0.5153
2816,0.6957,0.3913,0.5725,0.4348,0.6739,0.6014,0.4058,0.2899,0.4275,0.6957,0.2899,0.4992
2817,0.6957,0.3913,0.5725,0.4348,0.6739,0.6957,0.4058,0.2899,0.4275,0.6957,0.2899,0.5097
2819,0.6957,0.3913,0.5725,0.4348,0.6522,0.6957,0.4058,0.2899,0.5362,0.6957,0.2899,0.5193
2832,0.6957,0.3913,0.5725,0.4348,0.6522,0.6739,0.4058,0.2899,0.5362,0.6957,0.2899,0.5169
2838,0.413,0.3913,0.5725,0.4348,0.6522,0.6739,0.4058,0.2899,0.5362,0.6739,0.2899,0.4855
2840,0.413,0.3913,0.5725,0.4348,0.6522,0.6739,0.4058,0.2899,0.4855,0.6739,0.2899,0.4799
2841,0.413,0.3913,0.5725,0.4348,0.6522,0.6739,0.4058,0.5435,0.4855,0.6739,0.3913,0.5081
2846,0.413,0.5942,0.5725,0.4348,0.6522,0.6739,0.4058,0.5435,0.4855,0.6739,0.4058,0.5306
2854,0.413,0.5942,0.5725,0.4348,0.6522,0.6739,0.4058,0.5797,0.4855,0.6739,0.4058,0.5346
2858,0.413,0.6449,0.5725,0.4348,0.6522,0.6739,0.4058,0.5797,0.6449,0.6739,0.4058,0.558
2862,0.413,0.6449,0.5725,0.4348,0.6522,0.6739,0.6232,0.3333,0.6449,0.6739,0.3333,0.5547
2865,0.413,0.6449,0.5725,0.4348,0.5942,0.6739,0.6232,0.3333,0.6449,0.6739,0.3333,0.5483
2869,0.413,0.6449,0.5725,0.4348,0.5942,0.6739,0.6232,0.3333,0.6812,0.6812,0.3333,0.5523
2875,0.413,0.6812,0.5725,0.4348,0.5942,0.6739,0.6232,0.3333,0.6812,0.6812,0.3333,0.5564
2876,0.413,0.6812,0.5725,0.6884,0.5942,0.6739,0.6232,0.5725,0.6812,0.6884,0.413,0.6111
2878,0.413,0.6812,0.5725,0.6884,0.5942,0.6739,0.6594,0.5725,0.6812,0.6884,0.413,0.6151
2881,0.413,0.6812,0.5725,0.6884,0.5942,0.6739,0.6594,0.4928,0.6812,0.6884,0.413,0.6063
2885,0.413,0.6812,0.6159,0.6884,0.5942,0.6739,0.6594,0.4928,0.6812,0.6884,0.413,0.6111
2890,0.413,0.6812,0.6159,0.6884,0.5942,0.587,0.6594,0.4928,0.6812,0.6884,0.413,0.6015
2891,0.413,0.6812,0.6159,0.6884,0.5942,0.587,0.6594,0.4928,0.413,0.6884,0.413,0.5717
2905,0.413,0.6812,0.6159,0.6884,0.5797,0.587,0.6594,0.4928,0.413,0.6884,0.413,0.57
2906,0.413,0.6812,0.6159,0.6667,0.5797,0.587,0.6594,0.4928,0.413,0.6812,0.413,0.5676
2916,0.413,0.6812,0.6159,0.6449,0.5797,0.587,0.6594,0.4928,0.413,0.6812,0.413,0.5652
2924,0.413,0.6812,0.6159,0.6449,0.5797,0.587,0.6594,0.4928,0.413,0.6812,0.413,0.5652
2925,0.5217,0.6884,0.6159,0.6449,0.5797,0.587,0.6594,0.4928,0.413,0.6884,0.413,0.5781
2927,0.5217,0.6884,0.6159,0.6449,0.5797,0.587,0.6594,0.4275,0.413,0.6884,0.413,0.5708
2928,0.5217,0.6884,0.6159,0.6377,0.5797,0.587,0.6594,0.4275,0.413,0.6884,0.413,0.57
2937,0.5217,0.2826,0.6159,0.6377,0.5797,0.587,0.6594,0.4275,0.413,0.6594,0.2826,0.5249
2938,0.5217,0.2826,0.6159,0.6594,0.5797,0.587,0.6594,0.4275,0.413,0.6594,0.2826,0.5274
2941,0.5217,0.2826,0.6304,0.6594,0.5797,0.587,0.6594,0.4275,0.6304,0.6594,0.2826,0.5531
2944,0.5217,0.2826,0.6304,0.6594,0.5797,0.587,0.6594,0.2971,0.6304,0.6594,0.2826,0.5386
2945,0.5217,0.2826,0.3043,0.6594,0.5797,0.587,0.6594,0.2971,0.6304,0.6594,0.2826,0.5024
2950,0.5217,0.2826,0.3043,0.6087,0.5797,0.587,0.6594,0.2971,0.6304,0.6594,0.2826,0.4968
2953,0.5217,0.2826,0.3043,0.6087,0.5797,0.587,0.2101,0.2971,0.6304,0.6304,0.2101,0.4468
2954,0.5217,0.5217,0.3043,0.6087,0.5797,0.587,0.2101,0.2971,0.6304,0.6304,0.2101,0.4734
2966,0.5217,0.5217,0.3043,0.6087,0.5797,0.587,0.6377,0.2971,0.6304,0.6377,0.2971,0.5209
2975,0.5797,0.5217,0.3043,0.6087,0.5797,0.587,0.6377,0.2971,0.4855,0.6377,0.2971,0.5113
2979,0.5797,0.5217,0.3043,0.6087,0.5797,0.587,0.6377,0.2971,0.5145,0.6377,0.2971,0.5145
2983,0.5797,0.3043,0.3043,0.6087,0.5797,0.587,0.6377,0.2971,0.5145,0.6377,0.2971,0.4903
2986,0.5797,0.3043,0.3043,0.6087,0.5797,0.6014,0.6377,0.2971,0.5145,0.6377,0.2971,0.4919
2990,0.5797,0.3043,0.3043,0.6087,0.4565,0.6014,0.6377,0.2971,0.5145,0.6377,0.2971,0.4782
2991,0.5797,0.3043,0.3043,0.6087,0.4565,0.3478,0.6377,0.2971,0.5145,0.6377,0.2971,0.4501
