timestamp,legacy_ac971,legacy_ac972,legacy_ac979,legacy_ac977,legacy_ac973,legacy_ac970,legacy_ac976,legacy_ac978,legacy_ac975,legacy_ac974,max,min,avg
10870,0.2077,0.6694,0.3443,0.5956,0.7022,0.5765,0.6093,0.265,0.0,0.429,0.7022,0.2077,0.4399
10872,0.2077,0.6694,0.3443,0.5137,0.7022,0.5765,0.6093,0.265,0.0,0.429,0.7022,0.2077,0.4317
10875,0.2077,0.6694,0.7322,0.5137,0.7022,0.5765,0.6093,0.265,0.0,0.429,0.7322,0.2077,0.4705
10880,0.6858,0.6694,0.7322,0.5137,0.7022,0.5765,0.6093,0.265,0.0,0.429,0.7322,0.265,0.5183
10883,0.6858,0.6694,0.7322,0.5137,0.3852,0.5765,0.6093,0.265,0.0,0.429,0.7322,0.265,0.4866
10888,0.6858,0.6694,0.7322,0.5137,0.276,0.5765,0.6093,0.265,0.0,0.429,0.7322,0.265,0.4757
10889,0.6858,0.6694,0.7322,0.5137,0.276,0.5765,0.6995,0.265,0.0,0.429,0.7322,0.265,0.4847
10891,0.6858,0.7022,0.7322,0.5137,0.276,0.5765,0.6995,0.265,0.0,0.429,0.7322,0.265,0.488
10895,0.6858,0.7022,0.7322,0.5137,0.276,0.7186,0.6995,0.265,0.0,0.429,0.7322,0.265,0.5022
10900,0.6858,0.7022,0.7322,0.5137,0.6339,0.7186,0.6995,0.265,0.0,0.429,0.7322,0.265,0.538
10902,0.6858,0.7022,0.7322,0.5137,0.6339,0.7186,0.6995,0.265,0.0,0.6913,0.7322,0.265,0.5642
10918,0.6858,0.7022,0.7322,0.5137,0.6339,0.7186,0.6995,0.6257,0.0,0.6667,0.7322,0.5137,0.5978
10920,0.6858,0.7022,0.7322,0.5137,0.6393,0.6093,0.6995,0.6257,0.0,0.6667,0.7322,0.5137,0.5874
10922,0.6858,0.1175,0.7322,0.5137,0.6393,0.6093,0.6995,0.6257,0.0,0.6667,0.7322,0.1175,0.529
10923,0.2787,0.1175,0.7322,0.5137,0.6393,0.6093,0.6995,0.6257,0.0,0.6667,0.7322,0.1175,0.4883
10930,0.2787,0.1175,0.7322,0.5137,0.2814,0.6093,0.6995,0.6257,0.0,0.6667,0.7322,0.1175,0.4525
10937,0.4399,0.1175,0.7322,0.5137,0.2814,0.6093,0.6995,0.6257,0.0,0.6667,0.7322,0.1175,0.4686
10939,0.4399,0.612,0.7322,0.5137,0.2814,0.6093,0.6995,0.6257,0.0,0.6667,0.7322,0.2814,0.518
10950,0.4399,0.612,0.7322,0.5137,0.2814,0.6093,0.6995,0.6257,0.0,0.7077,0.7322,0.2814,0.5221
10978,0.4399,0.612,0.7322,0.5137,0.2814,0.7377,0.6995,0.6257,0.0,0.7077,0.7377,0.2814,0.535
10980,0.4399,0.612,0.7322,0.6339,0.2814,0.7377,0.6995,0.6257,0.0,0.7077,0.7377,0.2814,0.547
10981,0.4399,0.612,0.7322,0.6339,0.2814,0.7377,0.6995,0.3197,0.0,0.7077,0.7377,0.2814,0.5164
10984,0.4399,0.612,0.7322,0.6339,0.2814,0.7377,0.6995,0.3197,0.0,0.6421,0.7377,0.2814,0.5098
10991,0.2787,0.612,0.7322,0.6339,0.2814,0.7377,0.6995,0.3197,0.0,0.6421,0.7377,0.2787,0.4937
10992,0.2787,0.612,0.7322,0.6585,0.2814,0.7377,0.6995,0.3197,0.0,0.6421,0.7377,0.2787,0.4962
10998,0.2787,0.6284,0.7322,0.6585,0.2814,0.7377,0.6995,0.3197,0.0,0.6421,0.7377,0.2787,0.4978
10999,0.2787,0.6284,0.7322,0.6585,0.2814,0.6803,0.6995,0.3197,0.0,0.6421,0.7322,0.2787,0.4921
11010,0.2787,0.6284,0.4153,0.6585,0.2814,0.6803,0.6995,0.3197,0.0,0.6421,0.6995,0.2787,0.4604
11018,0.2787,0.5956,0.4153,0.6585,0.2814,0.6803,0.6995,0.3197,0.0,0.6421,0.6995,0.2787,0.4571
11034,0.2787,0.5956,0.4153,0.6995,0.2814,0.6803,0.6995,0.3197,0.0,0.6421,0.6995,0.2787,0.4612
11051,0.2787,0.5956,0.4153,0.7322,0.2814,0.6803,0.6995,0.3197,0.0,0.6421,0.7322,0.2787,0.4645
11068,0.2787,0.5956,0.7131,0.7322,0.2814,0.6803,0.6995,0.3197,0.0,0.6421,0.7322,0.2787,0.4943
11069,0.2787,0.5956,0.7131,0.7186,0.2814,0.6803,0.6995,0.3197,0.0,0.6421,0.7186,0.2787,0.4929
11073,0.2787,0.5956,0.7131,0.7186,0.6448,0.6803,0.6995,0.3197,0.0,0.6421,0.7186,0.2787,0.5292
11079,0.2787,0.5956,0.7131,0.7186,0.7486,0.6803,0.6995,0.3197,0.0,0.6421,0.7486,0.2787,0.5396
11083,0.2787,0.4617,0.7131,0.7186,0.7486,0.6803,0.6995,0.3197,0.0,0.6421,0.7486,0.2787,0.5262
11090,0.2787,0.4617,0.7131,0.7295,0.7486,0.6803,0.7923,0.3197,0.0,0.6421,0.7923,0.2787,0.5366
11104,0.2787,0.4617,0.7131,0.7377,0.7486,0.6803,0.7923,0.3197,0.0,0.6421,0.7923,0.2787,0.5374
11111,0.2787,0.4617,0.694,0.7377,0.7486,0.6803,0.7923,0.3197,0.0,0.6421,0.7923,0.2787,0.5355
11123,0.2787,0.4617,0.694,0.7377,0.7486,0.5027,0.7923,0.3197,0.0,0.6421,0.7923,0.2787,0.5178
11137,0.2787,0.4617,0.694,0.7377,0.612,0.5027,0.7923,0.3197,0.0,0.6421,0.7923,0.2787,0.5041
11153,0.2787,0.4617,0.694,0.7213,0.612,0.5027,0.7923,0.3197,0.0,0.6421,0.7923,0.2787,0.5024
11156,0.2787,0.0765,0.694,0.7213,0.612,0.5027,0.7923,0.3197,0.0,0.6421,0.7923,0.0765,0.4639
11160,0.2787,0.0765,0.2541,0.7213,0.612,0.5027,0.7923,0.3197,0.0,0.6421,0.7923,0.0765,0.4199
11163,0.2787,0.0765,0.2541,0.7213,0.1995,0.5027,0.7923,0.3197,0.0,0.6421,0.7923,0.0765,0.3787
11167,0.2787,0.0765,0.2541,0.7213,0.1995,0.5027,0.7923,0.3306,0.0,0.6421,0.7923,0.0765,0.3798
11183,0.735,0.0765,0.7049,0.7213,0.1995,0.5027,0.7923,0.3306,0.0,0.6421,0.7923,0.0765,0.4705
11190,0.735,0.0765,0.7049,0.7213,0.1995,0.5738,0.7923,0.3306,0.0,0.6421,0.7923,0.0765,0.4776
11201,0.735,0.0765,0.7049,0.7213,0.6257,0.5738,0.7923,0.3306,0.0,0.6421,0.7923,0.0765,0.5202
11207,0.735,0.0765,0.7049,0.7213,0.6257,0.6557,0.7923,0.3306,0.0,0.6421,0.7923,0.0765,0.5284
11221,0.735,0.0765,0.7049,0.7213,0.6257,0.7158,0.7923,0.3306,0.0,0.6421,0.7923,0.0765,0.5344
11222,0.735,0.0765,0.7049,0.7213,0.6257,0.7158,0.7923,0.3306,0.0,0.582,0.7923,0.0765,0.5284
11233,0.735,0.0765,0.7049,0.7213,0.6257,0.7158,0.7923,0.3306,0.0,0.5027,0.7923,0.0765,0.5205
11241,0.735,0.0765,0.5847,0.7213,0.6257,0.7158,0.7923,0.3306,0.0,0.5027,0.7923,0.0765,0.5085
11244,0.735,0.0765,0.5847,0.7213,0.6257,0.7158,0.7923,0.3306,0.0,0.7705,0.7923,0.0765,0.5352
11253,0.735,0.0765,0.5847,0.7213,0.6585,0.7158,0.7923,0.3306,0.0,0.7705,0.7923,0.0765,0.5385
11269,0.735,0.0765,0.5847,0.7213,0.6585,0.7158,0.7022,0.3306,0.0,0.7705,0.7705,0.0765,0.5295
11287,0.735,0.0765,0.5847,0.2842,0.6585,0.7158,0.7022,0.3306,0.0,0.7705,0.7705,0.0765,0.4858
11290,0.735,0.2814,0.5847,0.2842,0.6585,0.7158,0.7022,0.3306,0.0,0.7705,0.7705,0.2814,0.5063
11295,0.735,0.2814,0.5847,0.2842,0.6585,0.7158,0.7022,0.623,0.0,0.7705,0.7705,0.2814,0.5355
11306,0.735,0.2814,0.5847,0.2842,0.6585,0.7158,0.7022,0.6885,0.0,0.7705,0.7705,0.2814,0.5421
11308,0.735,0.7678,0.5847,0.2842,0.6585,0.7158,0.7022,0.6885,0.0,0.7705,0.7705,0.2842,0.5907
11313,0.735,0.7678,0.5847,0.2842,0.2732,0.7158,0.7022,0.6885,0.0,0.7705,0.7705,0.2732,0.5522
11316,0.735,0.7678,0.5847,0.2842,0.2732,0.7158,0.7022,0.6885,0.0,0.6202,0.7678,0.2732,0.5372
11322,0.735,0.7678,0.6093,0.2842,0.2732,0.7158,0.7022,0.6885,0.0,0.6202,0.7678,0.2732,0.5396
11337,0.735,0.7678,0.6093,0.2842,0.5301,0.7158,0.7022,0.6885,0.0,0.6202,0.7678,0.2842,0.5653
11347,0.6066,0.5847,0.6093,0.2842,0.5301,0.7158,0.7022,0.6885,0.0,0.6202,0.7158,0.2842,0.5342
11360,0.2213,0.5847,0.6093,0.2842,0.5301,0.7158,0.7022,0.6885,0.0,0.6202,0.7158,0.2213,0.4956
11362,0.2213,0.5847,0.6093,0.2842,0.5301,0.7158,0.6831,0.6885,0.0,0.6202,0.7158,0.2213,0.4937
11363,0.2213,0.5847,0.6093,0.2842,0.5301,0.7158,0.6831,0.7322,0.0,0.6202,0.7322,0.2213,0.4981
11368,0.2213,0.5847,0.6093,0.1831,0.5301,0.7158,0.6831,0.7322,0.0,0.6202,0.7322,0.1831,0.488
11374,0.2213,0.5847,0.6093,0.1831,0.5301,0.7158,0.6831,0.6311,0.0,0.6202,0.7158,0.1831,0.4779
11377,0.2213,0.5847,0.6093,0.1831,0.2732,0.7158,0.6831,0.6311,0.0,0.6202,0.7158,0.1831,0.4522
11389,0.2213,0.5847,0.6093,0.1831,0.2732,0.7158,0.6831,0.6311,0.0,0.6202,0.7158,0.1831,0.4522
11395,0.724,0.5847,0.6093,0.1831,0.2732,0.7158,0.6831,0.6311,0.0,0.6202,0.724,0.1831,0.5024
11397,0.724,0.5847,0.6093,0.1831,0.2732,0.2541,0.6831,0.6311,0.0,0.6202,0.724,0.1831,0.4563
11410,0.724,0.5847,0.2514,0.1831,0.2732,0.2541,0.6831,0.6311,0.0,0.7213,0.724,0.1831,0.4306
11418,0.724,0.5847,0.2514,0.1831,0.2732,0.2541,0.6831,0.6311,0.0,0.7213,0.724,0.1831,0.4306
11431,0.724,0.5847,0.7541,0.1831,0.2732,0.2541,0.6831,0.6311,0.0,0.7213,0.7541,0.1831,0.4809
11435,0.724,0.7322,0.7541,0.1831,0.2732,0.2541,0.6831,0.6311,0.0,0.7213,0.7541,0.1831,0.4956
11439,0.724,0.7322,0.7541,0.1831,0.3033,0.2541,0.6831,0.6311,0.0,0.7213,0.7541,0.1831,0.4986
11441,0.724,0.7322,0.7541,0.1831,0.3033,0.2541,0.6831,0.1858,0.0,0.7213,0.7541,0.1831,0.4541
11449,0.724,0.7322,0.7541,0.1831,0.3033,0.2541,0.6831,0.1858,0.0,0.6503,0.7541,0.1831,0.447
11453,0.724,0.7322,0.7541,0.1831,0.3033,0.2541,0.623,0.1858,0.0,0.6503,0.7541,0.1831,0.441
11454,0.724,0.7322,0.7541,0.1831,0.3033,0.4699,0.623,0.1858,0.0,0.6503,0.7541,0.1831,0.4626
11457,0.724,0.7322,0.7541,0.1831,0.3033,0.4699,0.623,0.1885,0.0,0.6503,0.7541,0.1831,0.4628
11492,0.724,0.7322,0.7541,0.1831,0.6803,0.4699,0.623,0.1885,0.0,0.6503,0.7541,0.1831,0.5005
11494,0.724,0.5956,0.7541,0.1831,0.6803,0.4699,0.623,0.1885,0.0,0.6503,0.7541,0.1831,0.4869
11496,0.724,0.5956,0.7541,0.1831,0.6803,0.4699,0.2978,0.1885,0.0,0.6503,0.7541,0.1831,0.4544
11508,0.724,0.5956,0.7541,0.1831,0.6803,0.7322,0.2978,0.1885,0.0,0.6503,0.7541,0.1831,0.4806
11525,0.724,0.5956,0.7541,0.1831,0.6749,0.7322,0.2978,0.1885,0.0,0.6503,0.7541,0.1831,0.48
11536,0.724,0.5956,0.7541,0.1831,0.6749,0.7322,0.7104,0.1885,0.0,0.6503,0.7541,0.1831,0.5213
11549,0.724,0.7268,0.7541,0.1831,0.6749,0.7322,0.7104,0.1885,0.0,0.6503,0.7541,0.1831,0.5344
11554,0.724,0.7268,0.7541,0.1831,0.6749,0.7322,0.1885,0.1885,0.0,0.6503,0.7541,0.1831,0.4822
11566,0.724,0.7268,0.7541,0.6803,0.6749,0.7322,0.1885,0.1885,0.0,0.6503,0.7541,0.1885,0.532
11568,0.724,0.7268,0.6967,0.6803,0.6749,0.7322,0.1885,0.1885,0.0,0.6503,0.7322,0.1885,0.5262
11573,0.724,0.7268,0.6967,0.6803,0.6749,0.5164,0.1885,0.1885,0.0,0.6503,0.7268,0.1885,0.5046
11585,0.724,0.7268,0.6721,0.6803,0.6749,0.5164,0.1885,0.1885,0.0,0.6503,0.7268,0.1885,0.5022
11598,0.1885,0.7268,0.6721,0.6803,0.6749,0.5164,0.1885,0.1885,0.0,0.6503,0.7268,0.1885,0.4486
11605,0.1885,0.7268,0.6721,0.5902,0.6749,0.5164,0.1885,0.1885,0.0,0.6503,0.7268,0.1885,0.4396
11618,0.1885,0.7268,0.6721,0.5902,0.6749,0.6148,0.1885,0.1885,0.0,0.6503,0.7268,0.1885,0.4495
11639,0.1885,0.7268,0.6721,0.5902,0.6749,0.6148,0.1885,0.1339,0.0,0.6503,0.7268,0.1339,0.444
11656,0.1885,0.7268,0.6721,0.5902,0.6749,0.653,0.1885,0.1339,0.0,0.6503,0.7268,0.1339,0.4478
11681,0.1885,0.7268,0.6721,0.5902,0.2869,0.653,0.1885,0.1339,0.0,0.6503,0.7268,0.1339,0.409
11700,0.1885,0.7268,0.6721,0.5902,0.7268,0.653,0.1885,0.1339,0.0,0.6503,0.7268,0.1339,0.453
11701,0.1885,0.2705,0.6721,0.5902,0.7268,0.653,0.1885,0.1339,0.0,0.1202,0.7268,0.1202,0.3544
11706,0.1885,0.2705,0.6721,0.5902,0.2049,0.653,0.1885,0.2732,0.0,0.1202,0.6721,0.1202,0.3161
11707,0.1885,0.2705,0.6721,0.5902,0.1995,0.653,0.1885,0.2732,0.0,0.1202,0.6721,0.1202,0.3156
11716,0.1885,0.2705,0.6721,0.5902,0.1995,0.653,0.1885,0.6066,0.0,0.1202,0.6721,0.1202,0.3489
11725,0.1885,0.2705,0.6721,0.5902,0.1995,0.653,0.1885,0.6066,0.0,0.1202,0.6721,0.1202,0.3489
11731,0.6366,0.2705,0.6721,0.5902,0.1995,0.653,0.1885,0.6066,0.0,0.1202,0.6721,0.1202,0.3937
11744,0.6366,0.2705,0.6721,0.5902,0.694,0.653,0.1885,0.6066,0.0,0.1202,0.694,0.1202,0.4432
11756,0.6366,0.2705,0.6721,0.5902,0.694,0.653,0.1885,0.6066,0.0,0.6557,0.694,0.1885,0.4967
11765,0.6366,0.2705,0.6366,0.5902,0.694,0.653,0.1885,0.6066,0.0,0.6557,0.694,0.1885,0.4932
11775,0.6366,0.2705,0.6366,0.5902,0.694,0.612,0.1885,0.6066,0.0,0.6557,0.694,0.1885,0.4891
11783,0.6366,0.2705,0.6366,0.7158,0.694,0.612,0.1885,0.6066,0.0,0.6557,0.7158,0.1885,0.5016
11785,0.6366,0.541,0.6366,0.7158,0.694,0.612,0.1885,0.6066,0.0,0.6557,0.7158,0.1885,0.5287
11802,0.6366,0.541,0.6366,0.7158,0.694,0.612,0.1885,0.3251,0.0,0.6557,0.7158,0.1885,0.5005
11825,0.6366,0.541,0.6366,0.7158,0.694,0.612,0.3716,0.5546,0.0,0.6557,0.7158,0.3716,0.5418
11829,0.6366,0.541,0.6038,0.7158,0.694,0.612,0.3716,0.5546,0.0,0.6557,0.7158,0.3716,0.5385
11830,0.6366,0.6011,0.6038,0.7158,0.694,0.612,0.3716,0.5546,0.0,0.6557,0.7158,0.3716,0.5445
11833,0.6366,0.6011,0.6038,0.7158,0.694,0.612,0.3716,0.235,0.0,0.6557,0.7158,0.235,0.5126
11847,0.6366,0.6011,0.6038,0.7158,0.694,0.612,0.3716,0.377,0.0,0.6557,0.7158,0.3716,0.5268
11856,0.6667,0.6011,0.6038,0.7158,0.694,0.612,0.3716,0.377,0.0,0.6557,0.7158,0.3716,0.5298
11862,0.6667,0.6011,0.6038,0.7158,0.694,0.612,0.3716,0.1913,0.0,0.6557,0.7158,0.1913,0.5112
11863,0.6667,0.5219,0.6038,0.7158,0.694,0.612,0.3716,0.1913,0.0,0.6557,0.7158,0.1913,0.5033
11864,0.6667,0.5219,0.1202,0.7158,0.694,0.612,0.3716,0.1913,0.0,0.6557,0.7158,0.1202,0.4549
11883,0.6667,0.5219,0.1202,0.7541,0.694,0.612,0.3716,0.1913,0.0,0.6557,0.7541,0.1202,0.4588
11890,0.6667,0.6803,0.1202,0.7541,0.694,0.612,0.3716,0.1913,0.0,0.6557,0.7541,0.1202,0.4746
11898,0.6667,0.5792,0.1202,0.7541,0.694,0.612,0.3716,0.1913,0.0,0.6557,0.7541,0.1202,0.4645
11905,0.6667,0.5792,0.1202,0.6803,0.694,0.612,0.3716,0.1913,0.0,0.6557,0.694,0.1202,0.4571
11914,0.6667,0.5792,0.7541,0.6803,0.694,0.612,0.3716,0.1913,0.0,0.6557,0.7541,0.1913,0.5205
11930,0.6667,0.5792,0.7541,0.6803,0.694,0.612,0.6175,0.1913,0.0,0.6557,0.7541,0.1913,0.5451
11931,0.6667,0.5792,0.7541,0.3607,0.694,0.612,0.6175,0.1913,0.0,0.6557,0.7541,0.1913,0.5131
11940,0.6667,0.5792,0.7541,0.3607,0.694,0.612,0.6175,0.5765,0.0,0.6557,0.7541,0.3607,0.5516
11941,0.6667,0.5792,0.7541,0.5546,0.694,0.612,0.6175,0.5765,0.0,0.623,0.7541,0.5546,0.5678
11949,0.6667,0.5792,0.7541,0.5546,0.694,0.612,0.724,0.5765,0.0,0.623,0.7541,0.5546,0.5784
11992,0.6667,0.5792,0.7541,0.5546,0.7268,0.612,0.724,0.5765,0.0,0.623,0.7541,0.5546,0.5817
12021,0.6667,0.5792,0.7541,0.5546,0.7268,0.7322,0.724,0.5765,0.0,0.623,0.7541,0.5546,0.5937
12046,0.6667,0.5,0.7541,0.5546,0.7268,0.7322,0.724,0.5765,0.0,0.623,0.7541,0.5,0.5858
12057,0.6667,0.5,0.7541,0.5546,0.7186,0.7322,0.724,0.5765,0.0,0.623,0.7541,0.5,0.585
12062,0.6667,0.5,0.6448,0.5546,0.7186,0.7322,0.724,0.5765,0.0,0.623,0.7322,0.5,0.574
12068,0.6667,0.5,0.6448,0.5902,0.7186,0.7322,0.724,0.5765,0.0,0.623,0.7322,0.5,0.5776
12070,0.6667,0.5,0.5765,0.5902,0.7186,0.7322,0.724,0.5765,0.0,0.623,0.7322,0.5,0.5708
12087,0.6667,0.5,0.612,0.5902,0.7186,0.7322,0.724,0.5765,0.0,0.623,0.7322,0.5,0.5743
12088,0.6667,0.5,0.612,0.5902,0.7186,0.5683,0.724,0.5765,0.0,0.623,0.724,0.5,0.5579
12091,0.6667,0.2787,0.612,0.5902,0.7186,0.5683,0.724,0.5765,0.0,0.623,0.724,0.2787,0.5358
12096,0.306,0.2787,0.612,0.5902,0.7186,0.5683,0.724,0.5765,0.0,0.623,0.724,0.2787,0.4997
12116,0.306,0.2787,0.612,0.5902,0.7186,0.5683,0.5137,0.5765,0.0,0.623,0.7186,0.2787,0.4787
12118,0.306,0.2787,0.612,0.5902,0.7186,0.5683,0.5137,0.5765,0.0,0.7404,0.7404,0.2787,0.4904
12123,0.5492,0.2787,0.612,0.5902,0.7186,0.5683,0.5137,0.5765,0.0,0.7404,0.7404,0.2787,0.5148
12133,0.5492,0.2787,0.612,0.5902,0.7186,0.5683,0.5137,0.388,0.0,0.7404,0.7404,0.2787,0.4959
12137,0.5492,0.2787,0.612,0.5902,0.7186,0.5683,0.5137,0.388,0.0,0.7322,0.7322,0.2787,0.4951
12150,0.5137,0.2787,0.612,0.5902,0.7186,0.5683,0.5137,0.388,0.0,0.7322,0.7322,0.2787,0.4915
12156,0.5137,0.2787,0.612,0.5902,0.7186,0.5683,0.5137,0.7158,0.0,0.7322,0.7322,0.2787,0.5243
12158,0.5137,0.582,0.612,0.5902,0.7186,0.5683,0.5137,0.7158,0.0,0.7322,0.7322,0.5137,0.5546
12171,0.5137,0.582,0.612,0.5902,0.7186,0.5683,0.5137,0.6011,0.0,0.7322,0.7322,0.5137,0.5432
12181,0.5137,0.582,0.612,0.5902,0.5383,0.5683,0.5137,0.6011,0.0,0.7322,0.7322,0.5137,0.5251
12202,0.5137,0.582,0.265,0.5902,0.5383,0.5683,0.5137,0.6011,0.0,0.7322,0.7322,0.265,0.4904
12203,0.5137,0.582,0.265,0.5902,0.5383,0.6967,0.5137,0.6011,0.0,0.7322,0.7322,0.265,0.5033
12210,0.5137,0.582,0.265,0.5902,0.5383,0.5383,0.5137,0.6011,0.0,0.7322,0.7322,0.265,0.4874
12240,0.5137,0.582,0.265,0.724,0.5383,0.5383,0.5137,0.6011,0.0,0.7322,0.7322,0.265,0.5008
12247,0.5137,0.582,0.265,0.724,0.5383,0.5383,0.6366,0.6011,0.0,0.7322,0.7322,0.265,0.5131
12248,0.5137,0.582,0.265,0.724,0.5383,0.5383,0.6366,0.6011,0.0,0.1967,0.724,0.1967,0.4596
12255,0.5137,0.582,0.265,0.724,0.5383,0.5383,0.5628,0.6011,0.0,0.1967,0.724,0.1967,0.4522
12261,0.5137,0.582,0.265,0.724,0.6475,0.5383,0.5628,0.6011,0.0,0.1967,0.724,0.1967,0.4631
12263,0.5137,0.582,0.265,0.724,0.6475,0.4508,0.5628,0.6011,0.0,0.1967,0.724,0.1967,0.4544
12267,0.5137,0.582,0.265,0.724,0.6475,0.4508,0.5628,0.388,0.0,0.1967,0.724,0.1967,0.433
12268,0.5137,0.582,0.265,0.6475,0.6475,0.4508,0.5628,0.388,0.0,0.1967,0.6475,0.1967,0.4254
12275,0.5137,0.582,0.265,0.6475,0.7322,0.4508,0.5628,0.388,0.0,0.1967,0.7322,0.1967,0.4339
12291,0.5137,0.582,0.265,0.6475,0.7322,0.4508,0.5628,0.6175,0.0,0.1967,0.7322,0.1967,0.4568
12292,0.5137,0.582,0.265,0.6475,0.7322,0.4508,0.5628,0.6175,0.0,0.7514,0.7514,0.265,0.5123
12299,0.5137,0.582,0.265,0.6475,0.7022,0.4508,0.5628,0.6175,0.0,0.7514,0.7514,0.265,0.5093
12301,0.5137,0.582,0.265,0.6475,0.7022,0.4508,0.5628,0.6175,0.0,0.5738,0.7022,0.265,0.4915
12302,0.5137,0.582,0.265,0.6475,0.7022,0.6175,0.5628,0.6175,0.0,0.5738,0.7022,0.265,0.5082
12307,0.5137,0.582,0.265,0.5984,0.7022,0.6175,0.5628,0.6175,0.0,0.5738,0.7022,0.265,0.5033
12311,0.5137,0.582,0.265,0.5984,0.7022,0.6448,0.5628,0.6175,0.0,0.5738,0.7022,0.265,0.506
12319,0.5574,0.582,0.265,0.5984,0.7022,0.6448,0.5628,0.6175,0.0,0.5738,0.7022,0.265,0.5104
12325,0.5574,0.582,0.265,0.6667,0.7022,0.6448,0.5628,0.6175,0.0,0.5738,0.7022,0.265,0.5172
12328,0.5574,0.582,0.265,0.6667,0.7022,0.6448,0.5628,0.6175,0.0,0.6339,0.7022,0.265,0.5232
12347,0.5574,0.4399,0.265,0.6667,0.7022,0.6448,0.5628,0.6175,0.0,0.6339,0.7022,0.265,0.509
12350,0.5574,0.4399,0.265,0.6667,0.6667,0.6448,0.5628,0.6175,0.0,0.6339,0.6667,0.265,0.5055
12397,0.5574,0.4399,0.265,0.6667,0.7459,0.6448,0.5628,0.6448,0.0,0.6339,0.7459,0.265,0.5161
12406,0.5574,0.4399,0.265,0.6667,0.5956,0.6448,0.5628,0.6448,0.0,0.6339,0.6667,0.265,0.5011
12443,0.5574,0.4399,0.265,0.6667,0.5956,0.6448,0.5628,0.6448,0.0,0.6503,0.6667,0.265,0.5027
12450,0.7404,0.4399,0.265,0.6667,0.5956,0.6448,0.5628,0.6448,0.0,0.6503,0.7404,0.265,0.521
12466,0.7404,0.4399,0.265,0.6995,0.5956,0.6448,0.5628,0.6448,0.0,0.6503,0.7404,0.265,0.5243
12470,0.7404,0.4399,0.265,0.6995,0.2022,0.6448,0.5628,0.6448,0.0,0.6503,0.7404,0.2022,0.485
12477,0.7404,0.4399,0.265,0.6995,0.2022,0.6448,0.7541,0.6448,0.0,0.6503,0.7541,0.2022,0.5041
12487,0.7404,0.4399,0.265,0.6995,0.7541,0.6448,0.7541,0.6448,0.0,0.6503,0.7541,0.265,0.5593
12510,0.7404,0.4399,0.265,0.6995,0.7541,0.306,0.7541,0.6448,0.0,0.6503,0.7541,0.265,0.5254
12520,0.7404,0.4399,0.265,0.5546,0.7541,0.306,0.7541,0.6448,0.0,0.6503,0.7541,0.265,0.5109
12535,0.7404,0.4399,0.265,0.5546,0.7541,0.306,0.7541,0.5628,0.0,0.6503,0.7541,0.265,0.5027
12539,0.7404,0.4399,0.265,0.5546,0.7541,0.306,0.6011,0.5628,0.0,0.6503,0.7541,0.265,0.4874
12540,0.7404,0.4399,0.6339,0.5546,0.7541,0.306,0.6011,0.5628,0.0,0.6503,0.7541,0.306,0.5243
12553,0.7404,0.4399,0.6339,0.5546,0.7541,0.7377,0.6011,0.5628,0.0,0.6503,0.7541,0.4399,0.5675
12576,0.7022,0.4399,0.6339,0.5546,0.7541,0.7377,0.6011,0.5628,0.0,0.6503,0.7541,0.4399,0.5637
12587,0.7022,0.4399,0.6339,0.5546,0.7541,0.7377,0.6803,0.5628,0.0,0.6503,0.7541,0.4399,0.5716
12617,0.7022,0.4399,0.6339,0.5546,0.7541,0.7377,0.6803,0.5628,0.0,0.6011,0.7541,0.4399,0.5667
12621,0.7022,0.4399,0.6339,0.5546,0.7541,0.7377,0.3033,0.5628,0.0,0.6011,0.7541,0.3033,0.529
12631,0.7022,0.4399,0.6339,0.5546,0.194,0.7377,0.3033,0.5628,0.0,0.6011,0.7377,0.194,0.473
12637,0.6038,0.4399,0.6339,0.5546,0.194,0.7377,0.3033,0.5628,0.0,0.6011,0.7377,0.194,0.4631
12643,0.6038,0.6721,0.6339,0.5546,0.194,0.7377,0.3033,0.5628,0.0,0.6011,0.7377,0.194,0.4863
12670,0.6038,0.6721,0.6339,0.5546,0.194,0.7377,0.3033,0.6038,0.0,0.6011,0.7377,0.194,0.4904
12690,0.6995,0.6721,0.6339,0.5546,0.194,0.7377,0.3033,0.6038,0.0,0.6011,0.7377,0.194,0.5
12696,0.6995,0.6721,0.6339,0.5546,0.7541,0.7377,0.3033,0.6038,0.0,0.6011,0.7541,0.3033,0.556
12698,0.6995,0.6721,0.6339,0.5546,0.7541,0.7377,0.3033,0.3579,0.0,0.6011,0.7541,0.3033,0.5314
12717,0.6995,0.6721,0.6339,0.5546,0.7541,0.7377,0.3033,0.3579,0.0,0.6011,0.7541,0.3033,0.5314
12718,0.6995,0.6721,0.6339,0.5546,0.7541,0.7377,0.653,0.3579,0.0,0.6011,0.7541,0.3579,0.5664
12728,0.6995,0.6721,0.7213,0.5546,0.7541,0.7377,0.653,0.3579,0.0,0.6011,0.7541,0.3579,0.5751
12731,0.6995,0.6721,0.7213,0.5546,0.7541,0.7377,0.6011,0.3579,0.0,0.6011,0.7541,0.3579,0.5699
12764,0.6995,0.541,0.7213,0.5546,0.7541,0.7377,0.6011,0.6557,0.0,0.6011,0.7541,0.541,0.5866
12791,0.6995,0.541,0.7213,0.5546,0.7541,0.7377,0.6011,0.6475,0.0,0.6011,0.7541,0.541,0.5858
