timestamp,legacy_intel_hda5,legacy_intel_hda1,legacy_intel_hda0,legacy_intel_hda9,legacy_intel_hda2,legacy_intel_hda3,legacy_intel_hda8,legacy_intel_hda4,legacy_intel_hda7,legacy_intel_hda6,max,min,avg
1797,0.4217,0.2174,0.5043,0.4087,0.4739,0.3261,0.5391,0.4478,0.5087,0.4348,0.5391,0.2174,0.4282
1801,0.4217,0.2174,0.5043,0.4304,0.3217,0.3261,0.5391,0.4478,0.5087,0.4348,0.5391,0.2174,0.4152
1802,0.4826,0.2174,0.5043,0.4304,0.3217,0.3261,0.4565,0.4478,0.5087,0.4348,0.5087,0.2174,0.413
1803,0.4826,0.2174,0.5043,0.2304,0.3217,0.4783,0.4565,0.4478,0.5522,0.4739,0.5522,0.2174,0.4165
1804,0.4826,0.413,0.5043,0.2304,0.3217,0.4783,0.4565,0.5,0.5522,0.4739,0.5522,0.2304,0.4413
1807,0.4826,0.413,0.5043,0.2304,0.3217,0.4783,0.4565,0.5,0.5522,0.4739,0.5522,0.2304,0.4413
1808,0.4478,0.413,0.5043,0.2304,0.3217,0.4783,0.2,0.5,0.5522,0.4739,0.5522,0.2,0.4122
1809,0.4478,0.413,0.4217,0.2304,0.3217,0.4783,0.2,0.5,0.5522,0.4304,0.5522,0.2,0.3996
1810,0.4478,0.413,0.4217,0.2304,0.3217,0.4783,0.2,0.5217,0.5522,0.4304,0.5522,0.2,0.4017
1811,0.4478,0.413,0.4217,0.4957,0.3217,0.4783,0.2,0.5217,0.5522,0.4304,0.5522,0.2,0.4282
1812,0.4478,0.413,0.4217,0.4957,0.3217,0.4783,0.2,0.5217,0.1522,0.4304,0.5217,0.1522,0.3883
1813,0.4478,0.413,0.4217,0.4957,0.3913,0.4783,0.2,0.5217,0.1522,0.1652,0.5217,0.1522,0.3687
1815,0.4435,0.413,0.4217,0.4957,0.3913,0.4783,0.2,0.5217,0.1522,0.1652,0.5217,0.1522,0.3683
1816,0.4435,0.3565,0.4217,0.4957,0.3913,0.4783,0.3783,0.5217,0.1522,0.1652,0.5217,0.1522,0.3804
1817,0.4435,0.3565,0.4217,0.4957,0.3913,0.4783,0.3783,0.4957,0.1522,0.1652,0.4957,0.1522,0.3778
1820,0.4435,0.3565,0.4217,0.4957,0.3913,0.4783,0.3783,0.4957,0.1522,0.4174,0.4957,0.1522,0.4031
1821,0.4435,0.3565,0.4217,0.4957,0.3913,0.4783,0.3783,0.513,0.1522,0.4174,0.513,0.1522,0.4048
1822,0.4435,0.3565,0.4217,0.4957,0.3913,0.4913,0.3696,0.513,0.1522,0.4174,0.513,0.1522,0.4052
1824,0.4435,0.3565,0.4217,0.4957,0.3913,0.4913,0.3696,0.4217,0.1522,0.4174,0.4957,0.1522,0.3961
1826,0.4435,0.3565,0.4217,0.4957,0.3913,0.4913,0.3696,0.4217,0.1522,0.3783,0.4957,0.1522,0.3922
1827,0.4435,0.3696,0.4217,0.4957,0.3913,0.4913,0.3696,0.4217,0.1522,0.3783,0.4957,0.1522,0.3935
1828,0.4435,0.3696,0.4217,0.4957,0.3913,0.4913,0.4478,0.4217,0.1522,0.3783,0.4957,0.1522,0.4013
1829,0.4435,0.3696,0.4217,0.4261,0.3913,0.4913,0.287,0.4217,0.1522,0.3348,0.4913,0.1522,0.3739
1830,0.287,0.3696,0.4217,0.4261,0.3435,0.4913,0.287,0.4217,0.1522,0.3348,0.4913,0.1522,0.3535
1831,0.287,0.4957,0.4217,0.4261,0.3435,0.4913,0.287,0.5348,0.1522,0.3348,0.5348,0.1522,0.3774
1834,0.287,0.4957,0.4217,0.4261,0.3435,0.4913,0.287,0.5348,0.1522,0.4478,0.5348,0.1522,0.3887
1835,0.287,0.4957,0.4217,0.4261,0.3435,0.4913,0.287,0.5348,0.3304,0.4478,0.5348,0.287,0.4065
1836,0.287,0.4957,0.4217,0.4261,0.3435,0.4913,0.3913,0.5348,0.3304,0.4478,0.5348,0.287,0.417
1837,0.287,0.4957,0.4217,0.4261,0.3435,0.4913,0.3913,0.4957,0.3304,0.4478,0.4957,0.287,0.413
1838,0.4348,0.3391,0.4217,0.4261,0.3435,0.4913,0.2435,0.4957,0.3304,0.4478,0.4957,0.2435,0.3974
1841,0.4348,0.3391,0.3522,0.4261,0.3435,0.4913,0.2435,0.4957,0.3304,0.4478,0.4957,0.2435,0.3904
1842,0.4348,0.3391,0.3522,0.4261,0.3435,0.4913,0.2435,0.4957,0.3304,0.4696,0.4957,0.2435,0.3926
1843,0.4348,0.3391,0.3522,0.4261,0.3435,0.4913,0.2435,0.3435,0.3304,0.4696,0.4913,0.2435,0.3774
1845,0.4348,0.5391,0.3522,0.4261,0.3435,0.4913,0.2435,0.3435,0.3304,0.4696,0.5391,0.2435,0.3974
1846,0.4348,0.5391,0.3522,0.4826,0.3435,0.4913,0.2435,0.3435,0.3,0.4696,0.5391,0.2435,0.4
1848,0.4348,0.5391,0.3522,0.4826,0.3435,0.4913,0.3652,0.3435,0.3,0.3652,0.5391,0.3,0.4017
1854,0.4348,0.5391,0.3522,0.4826,0.3435,0.4913,0.3652,0.3435,0.3,0.387,0.5391,0.3,0.4039
1855,0.4348,0.5391,0.3217,0.4826,0.3435,0.4913,0.3652,0.3435,0.3,0.387,0.5391,0.3,0.4009
1856,0.4348,0.5391,0.3217,0.4826,0.3435,0.4913,0.4652,0.3435,0.3,0.387,0.5391,0.3,0.4109
1858,0.4348,0.5391,0.3217,0.4739,0.3435,0.4913,0.4652,0.3435,0.3,0.387,0.5391,0.3,0.41
1861,0.4348,0.3478,0.3217,0.4739,0.3435,0.4913,0.4652,0.3435,0.3261,0.4348,0.4913,0.3217,0.3983
1863,0.4348,0.3478,0.3217,0.4739,0.3435,0.4913,0.4565,0.3435,0.3261,0.4348,0.4913,0.3217,0.3974
1864,0.4174,0.3478,0.4957,0.4739,0.3435,0.4913,0.4565,0.4522,0.3261,0.4348,0.4957,0.3261,0.4239
1865,0.4174,0.3478,0.4957,0.4739,0.3435,0.4913,0.3522,0.4522,0.3261,0.4348,0.4957,0.3261,0.4135
1867,0.4174,0.3478,0.3391,0.4739,0.3435,0.4913,0.3522,0.4522,0.3261,0.3609,0.4913,0.3261,0.3904
1869,0.4174,0.3478,0.3391,0.4565,0.3435,0.4913,0.3522,0.4522,0.3261,0.3609,0.4913,0.3261,0.3887
1871,0.487,0.3478,0.3391,0.4565,0.3435,0.4913,0.3522,0.4522,0.3261,0.3609,0.4913,0.3261,0.3957
1872,0.487,0.3478,0.4174,0.4565,0.3435,0.4913,0.3522,0.4522,0.3261,0.3609,0.4913,0.3261,0.4035
1874,0.487,0.3478,0.4174,0.4826,0.3435,0.4913,0.3522,0.4522,0.3261,0.3609,0.4913,0.3261,0.4061
1875,0.4304,0.3478,0.4174,0.4826,0.3435,0.4913,0.3522,0.4522,0.3261,0.3609,0.4913,0.3261,0.4004
1876,0.4304,0.3478,0.4174,0.4826,0.3435,0.4913,0.513,0.4522,0.3261,0.3609,0.513,0.3261,0.4165
1878,0.4304,0.3478,0.4174,0.4826,0.3435,0.4913,0.513,0.4522,0.1957,0.3609,0.513,0.1957,0.4035
1879,0.4304,0.3391,0.4174,0.4826,0.2522,0.4913,0.513,0.4913,0.1957,0.3609,0.513,0.1957,0.3974
1880,0.4304,0.3391,0.4435,0.4826,0.2522,0.4913,0.513,0.4913,0.1957,0.3609,0.513,0.1957,0.4
1882,0.4652,0.3391,0.4435,0.4826,0.2522,0.4913,0.513,0.4913,0.1957,0.3609,0.513,0.1957,0.4035
1883,0.4652,0.3391,0.4435,0.4826,0.2522,0.4913,0.513,0.4913,0.287,0.4261,0.513,0.2522,0.4191
1884,0.4652,0.3391,0.4435,0.2783,0.2522,0.4913,0.513,0.4913,0.287,0.4261,0.513,0.2522,0.3987
1885,0.4652,0.3391,0.4696,0.2783,0.2522,0.4913,0.513,0.4913,0.287,0.4261,0.513,0.2522,0.4013
1887,0.4652,0.3391,0.4696,0.2783,0.2522,0.4913,0.513,0.5348,0.287,0.4261,0.5348,0.2522,0.4057
1888,0.3957,0.3391,0.4696,0.2783,0.2522,0.4913,0.513,0.5348,0.287,0.4261,0.5348,0.2522,0.3987
1889,0.3957,0.3391,0.4696,0.2783,0.2522,0.4913,0.513,0.5348,0.3304,0.4261,0.5348,0.2522,0.4031
1890,0.3957,0.3391,0.4696,0.2783,0.2522,0.5043,0.513,0.5348,0.3304,0.4261,0.5348,0.2522,0.4044
1891,0.3957,0.3391,0.4696,0.2783,0.2522,0.5043,0.3304,0.5348,0.3304,0.4348,0.5348,0.2522,0.387
1892,0.3957,0.187,0.4696,0.4478,0.2522,0.5043,0.3304,0.5348,0.3304,0.4348,0.5348,0.187,0.3887
1893,0.3957,0.187,0.4696,0.4478,0.2522,0.5043,0.3304,0.5348,0.4087,0.4348,0.5348,0.187,0.3965
1895,0.3957,0.187,0.4696,0.4478,0.2522,0.487,0.3304,0.5348,0.4087,0.4348,0.5348,0.187,0.3948
1896,0.4304,0.187,0.3652,0.4478,0.2522,0.487,0.3304,0.5348,0.4087,0.4348,0.5348,0.187,0.3878
1897,0.4304,0.187,0.2957,0.4478,0.2522,0.487,0.3304,0.5348,0.4087,0.4348,0.5348,0.187,0.3809
1898,0.4304,0.187,0.2957,0.4478,0.2522,0.487,0.3304,0.5348,0.3609,0.3826,0.5348,0.187,0.3709
1899,0.4304,0.5565,0.2957,0.2391,0.2522,0.487,0.487,0.5348,0.3609,0.3826,0.5565,0.2391,0.4026
1904,0.4304,0.5565,0.2957,0.2391,0.2522,0.487,0.487,0.5348,0.3957,0.3826,0.5565,0.2391,0.4061
1905,0.4261,0.5565,0.2957,0.3696,0.2522,0.487,0.487,0.5348,0.3957,0.3826,0.5565,0.2522,0.4187
1906,0.4261,0.5565,0.2957,0.3696,0.2522,0.487,0.487,0.5348,0.3957,0.4261,0.5565,0.2522,0.4231
1911,0.4261,0.5565,0.2957,0.3696,0.2522,0.487,0.2652,0.5348,0.3957,0.4261,0.5565,0.2522,0.4009
1912,0.4261,0.5565,0.2957,0.3696,0.2522,0.487,0.2652,0.5348,0.3957,0.3565,0.5565,0.2522,0.3939
1916,0.4261,0.5565,0.2957,0.4348,0.2522,0.487,0.2652,0.5348,0.3957,0.3565,0.5565,0.2522,0.4005
1918,0.4261,0.5565,0.2957,0.4348,0.2522,0.487,0.3609,0.5348,0.3957,0.3565,0.5565,0.2522,0.41
1919,0.4261,0.3652,0.2957,0.4348,0.2522,0.487,0.3609,0.4348,0.3957,0.3565,0.487,0.2522,0.3809
1920,0.4261,0.3652,0.2957,0.4348,0.2522,0.487,0.3435,0.4348,0.4043,0.3565,0.487,0.2522,0.38
1921,0.213,0.3652,0.2957,0.4348,0.4,0.487,0.3435,0.4348,0.4043,0.3565,0.487,0.213,0.3735
1923,0.213,0.3652,0.2957,0.4391,0.4,0.487,0.3435,0.4348,0.4043,0.5348,0.5348,0.213,0.3917
1924,0.213,0.3652,0.2957,0.4391,0.4,0.4478,0.3435,0.4348,0.4043,0.5348,0.5348,0.213,0.3878
1926,0.213,0.3652,0.2957,0.4391,0.4,0.4478,0.5609,0.4348,0.4043,0.5348,0.5609,0.213,0.4096
1927,0.213,0.3652,0.2957,0.4391,0.4,0.4478,0.5609,0.4348,0.3957,0.5348,0.5609,0.213,0.4087
1928,0.213,0.3652,0.2957,0.4391,0.4,0.4478,0.5609,0.3739,0.3957,0.5348,0.5609,0.213,0.4026
1929,0.213,0.2913,0.2957,0.4391,0.4,0.4478,0.5609,0.3739,0.3957,0.5348,0.5609,0.213,0.3952
1930,0.213,0.2913,0.2957,0.4391,0.4,0.1348,0.5609,0.3739,0.3957,0.5348,0.5609,0.1348,0.3639
1932,0.213,0.2913,0.2957,0.4391,0.4,0.1348,0.5609,0.4435,0.3957,0.5348,0.5609,0.1348,0.3709
1934,0.213,0.2913,0.2957,0.4391,0.4,0.1348,0.5609,0.4435,0.4391,0.5348,0.5609,0.1348,0.3752
1935,0.213,0.2913,0.2957,0.4652,0.4,0.1348,0.5609,0.4435,0.287,0.5348,0.5609,0.1348,0.3626
1938,0.213,0.2913,0.2957,0.4652,0.4,0.4652,0.5609,0.4435,0.287,0.5348,0.5609,0.213,0.3957
1940,0.213,0.2913,0.2957,0.4652,0.4,0.4652,0.5609,0.4435,0.287,0.3565,0.5609,0.213,0.3778
1941,0.213,0.2913,0.2957,0.4652,0.4,0.4652,0.3522,0.4435,0.287,0.3565,0.4652,0.213,0.357
1942,0.213,0.2913,0.2957,0.4652,0.4,0.4652,0.3522,0.2783,0.287,0.3565,0.4652,0.213,0.3404
1944,0.4565,0.2913,0.2957,0.4652,0.4,0.4652,0.3522,0.2783,0.287,0.3565,0.4652,0.2783,0.3648
1946,0.4565,0.2913,0.2957,0.4217,0.4,0.4652,0.3522,0.2783,0.287,0.487,0.487,0.2783,0.3735
1947,0.4565,0.2913,0.2957,0.4217,0.4,0.4652,0.3522,0.2783,0.1478,0.487,0.487,0.1478,0.3596
1948,0.4435,0.2913,0.2957,0.4217,0.387,0.4652,0.3522,0.2783,0.1478,0.487,0.487,0.1478,0.357
1952,0.4435,0.2913,0.2957,0.4217,0.387,0.4652,0.5261,0.2783,0.1478,0.487,0.5261,0.1478,0.3744
1954,0.4435,0.2913,0.2957,0.4217,0.387,0.4652,0.5261,0.4435,0.1478,0.487,0.5261,0.1478,0.3909
1955,0.4435,0.2913,0.2957,0.4217,0.387,0.3087,0.5261,0.4435,0.1478,0.487,0.5261,0.1478,0.3752
1956,0.4435,0.2913,0.2957,0.4217,0.387,0.3087,0.5261,0.4435,0.3522,0.487,0.5261,0.2913,0.3957
1957,0.4913,0.287,0.2957,0.4217,0.387,0.3087,0.5261,0.4435,0.3522,0.487,0.5261,0.287,0.4
1959,0.4913,0.287,0.2957,0.4217,0.387,0.3087,0.2957,0.4435,0.3522,0.487,0.4913,0.287,0.377
1960,0.4913,0.287,0.2957,0.4217,0.3957,0.3087,0.2957,0.4435,0.3522,0.3957,0.4913,0.287,0.3687
1962,0.4913,0.287,0.2957,0.4217,0.3957,0.3087,0.2957,0.5391,0.3522,0.3957,0.5391,0.287,0.3783
1963,0.4391,0.287,0.2957,0.4217,0.3957,0.3087,0.2957,0.5391,0.3522,0.3957,0.5391,0.287,0.3731
1965,0.4391,0.287,0.2957,0.4217,0.3957,0.3087,0.4565,0.5391,0.3522,0.3957,0.5391,0.287,0.3891
1969,0.4391,0.4696,0.2957,0.4217,0.3957,0.4957,0.4565,0.5652,0.3522,0.3957,0.5652,0.2957,0.4287
1971,0.4391,0.4696,0.2957,0.4217,0.3957,0.4957,0.3522,0.5652,0.313,0.3957,0.5652,0.2957,0.4144
1974,0.4783,0.4696,0.2957,0.4217,0.3957,0.4957,0.3522,0.4739,0.313,0.3957,0.4957,0.2957,0.4092
1977,0.4783,0.4696,0.2957,0.4217,0.3565,0.4957,0.4304,0.4739,0.313,0.3957,0.4957,0.2957,0.413
1978,0.4783,0.4696,0.2957,0.4217,0.3565,0.4957,0.4304,0.4913,0.313,0.3957,0.4957,0.2957,0.4148
1979,0.4783,0.4696,0.2957,0.4217,0.3565,0.2435,0.4304,0.4913,0.4652,0.3957,0.4913,0.2435,0.4048
1984,0.4783,0.4043,0.2957,0.4217,0.3565,0.2435,0.4304,0.4913,0.4652,0.3957,0.4913,0.2435,0.3983
1985,0.4783,0.2435,0.2957,0.4217,0.3565,0.2435,0.4304,0.4913,0.4652,0.3957,0.4913,0.2435,0.3822
1986,0.4783,0.2435,0.2957,0.4217,0.3565,0.5,0.3435,0.4913,0.4652,0.3957,0.5,0.2435,0.3991
1987,0.4783,0.2435,0.2957,0.4217,0.3565,0.5,0.3435,0.4913,0.4652,0.3957,0.5,0.2435,0.3991
1989,0.4783,0.2435,0.2957,0.4217,0.3565,0.5,0.3435,0.5478,0.4652,0.3957,0.5478,0.2435,0.4048
1991,0.4261,0.2435,0.2957,0.4217,0.3565,0.5,0.3435,0.5478,0.4652,0.3957,0.5478,0.2435,0.3996
1992,0.4261,0.2435,0.2957,0.4217,0.3565,0.5,0.4913,0.5478,0.4652,0.3957,0.5478,0.2435,0.4143
1993,0.4261,0.2435,0.2957,0.4217,0.3565,0.5,0.4913,0.5478,0.4652,0.3957,0.5478,0.2435,0.4143
1994,0.4261,0.4391,0.2957,0.4217,0.3565,0.5,0.4913,0.5478,0.4652,0.3957,0.5478,0.2957,0.4339
1996,0.4261,0.4391,0.2957,0.4217,0.3565,0.3391,0.4913,0.5478,0.4652,0.3957,0.5478,0.2957,0.4178
1997,0.4261,0.4391,0.2957,0.4217,0.3565,0.3391,0.4913,0.513,0.4652,0.3957,0.513,0.2957,0.4143
1998,0.4261,0.4391,0.2957,0.4217,0.3565,0.3391,0.4913,0.513,0.4348,0.3957,0.513,0.2957,0.4113
1999,0.4261,0.4391,0.2957,0.4217,0.3565,0.3391,0.3391,0.513,0.4348,0.3957,0.513,0.2957,0.3961
2002,0.4261,0.4391,0.3652,0.4217,0.3565,0.3391,0.3391,0.513,0.4348,0.3391,0.513,0.3391,0.3974
2003,0.4261,0.4391,0.3652,0.4217,0.3565,0.4348,0.3391,0.4957,0.4348,0.3391,0.4957,0.3391,0.4052
2004,0.5217,0.4391,0.3652,0.4217,0.3565,0.4348,0.3391,0.4957,0.4348,0.3391,0.5217,0.3391,0.4148
2006,0.5217,0.4391,0.3652,0.4217,0.3565,0.2652,0.3391,0.4957,0.4348,0.3391,0.5217,0.2652,0.3978
2008,0.5217,0.3652,0.3652,0.4217,0.3565,0.2652,0.3391,0.4957,0.4348,0.4087,0.5217,0.2652,0.3974
2009,0.5217,0.3652,0.3652,0.4217,0.3565,0.2652,0.3391,0.4783,0.4348,0.4087,0.5217,0.2652,0.3956
2010,0.5217,0.3652,0.3652,0.4304,0.3565,0.2652,0.2652,0.4783,0.4348,0.4087,0.5217,0.2652,0.3891
2011,0.5217,0.3652,0.3652,0.4304,0.3565,0.2652,0.2652,0.4783,0.4348,0.4609,0.5217,0.2652,0.3943
2012,0.5217,0.3652,0.3652,0.4304,0.3565,0.2652,0.2652,0.4783,0.3174,0.4609,0.5217,0.2652,0.3826
2014,0.5217,0.3652,0.3652,0.4304,0.3565,0.2652,0.2652,0.3478,0.3174,0.4609,0.5217,0.2652,0.3696
2015,0.5217,0.3652,0.3652,0.4304,0.3565,0.2174,0.2652,0.3478,0.3174,0.4609,0.5217,0.2174,0.3648
2016,0.5217,0.3652,0.3652,0.4304,0.3565,0.2174,0.2652,0.3478,0.3174,0.3391,0.5217,0.2174,0.3526
2017,0.4478,0.3652,0.3652,0.4304,0.3565,0.2174,0.2652,0.3478,0.3174,0.3391,0.4478,0.2174,0.3452
2018,0.4478,0.3652,0.3652,0.4304,0.3565,0.2174,0.2652,0.3478,0.5174,0.3391,0.5174,0.2174,0.3652
2019,0.4478,0.3652,0.3652,0.4304,0.3565,0.2174,0.4739,0.3478,0.5174,0.3391,0.5174,0.2174,0.3861
2020,0.4478,0.3652,0.3652,0.4478,0.3565,0.2174,0.4739,0.3478,0.5174,0.3391,0.5174,0.2174,0.3878
2022,0.4478,0.3652,0.5391,0.4478,0.3565,0.2174,0.4739,0.5217,0.5174,0.5,0.5391,0.2174,0.4387
2023,0.4391,0.3652,0.5391,0.4478,0.3565,0.2174,0.4739,0.5217,0.5174,0.5,0.5391,0.2174,0.4378
2027,0.4391,0.3652,0.5391,0.2913,0.3565,0.2174,0.4739,0.5217,0.5174,0.5,0.5391,0.2174,0.4222
2028,0.4348,0.3652,0.5391,0.2913,0.3565,0.2174,0.4739,0.5217,0.5174,0.5,0.5391,0.2174,0.4217
2029,0.4348,0.3652,0.5391,0.2913,0.3565,0.2174,0.4739,0.3043,0.5174,0.5,0.5391,0.2174,0.4
2031,0.1435,0.3652,0.5391,0.2913,0.3565,0.2174,0.4739,0.3043,0.2913,0.5,0.5391,0.1435,0.3483
2032,0.1435,0.3652,0.5391,0.2913,0.3565,0.2174,0.313,0.3043,0.2913,0.5,0.5391,0.1435,0.3322
2034,0.1435,0.3652,0.5391,0.2913,0.3565,0.2174,0.2652,0.4304,0.2913,0.5,0.5391,0.1435,0.34
2035,0.1435,0.3652,0.2826,0.2913,0.3565,0.2174,0.3522,0.4304,0.2913,0.5,0.5,0.1435,0.323
2036,0.1435,0.3783,0.2826,0.2913,0.3565,0.2174,0.3522,0.3217,0.2913,0.5,0.5,0.1435,0.3135
2042,0.1435,0.3783,0.2826,0.2913,0.3565,0.2174,0.3522,0.5261,0.2913,0.5,0.5261,0.1435,0.3339
2043,0.2609,0.3783,0.2826,0.2913,0.2913,0.4957,0.3522,0.5261,0.3652,0.5,0.5261,0.2609,0.3744
2044,0.2609,0.3783,0.2826,0.513,0.2913,0.4957,0.3522,0.5261,0.3652,0.5,0.5261,0.2609,0.3965
2045,0.2609,0.3783,0.2826,0.513,0.2913,0.4957,0.4957,0.5261,0.3652,0.5,0.5261,0.2609,0.4109
2048,0.2609,0.3783,0.2826,0.513,0.3043,0.4957,0.4957,0.4609,0.3652,0.5,0.513,0.2609,0.4057
2049,0.2609,0.3783,0.4435,0.513,0.3043,0.4957,0.4957,0.4609,0.3652,0.5,0.513,0.2609,0.4217
2052,0.2609,0.3783,0.4435,0.513,0.3043,0.4957,0.4957,0.4609,0.3652,0.3957,0.513,0.2609,0.4113
2055,0.2609,0.3783,0.4478,0.513,0.3043,0.4957,0.4957,0.4609,0.3652,0.3957,0.513,0.2609,0.4117
2056,0.2609,0.3783,0.4478,0.513,0.3043,0.4957,0.4957,0.4609,0.3652,0.4304,0.513,0.2609,0.4152
2057,0.2609,0.3783,0.4478,0.4957,0.3043,0.4957,0.4957,0.4609,0.3652,0.4304,0.4957,0.2609,0.4135
2059,0.2609,0.3783,0.4478,0.4957,0.3043,0.4391,0.4957,0.4609,0.3652,0.4304,0.4957,0.2609,0.4078
2060,0.2609,0.4522,0.4478,0.4957,0.3043,0.4391,0.4957,0.4609,0.3652,0.4739,0.4957,0.2609,0.4196
2061,0.2609,0.4522,0.4043,0.4957,0.4261,0.4391,0.4957,0.4609,0.5304,0.4739,0.5304,0.2609,0.4439
2062,0.3739,0.4522,0.4043,0.4957,0.4261,0.4391,0.4957,0.4609,0.5304,0.4739,0.5304,0.3739,0.4552
2064,0.3739,0.4522,0.4043,0.4957,0.4261,0.4391,0.4957,0.4609,0.5304,0.4739,0.5304,0.3739,0.4552
2066,0.3739,0.3087,0.4043,0.4957,0.4261,0.4391,0.4957,0.4609,0.5304,0.4652,0.5304,0.3087,0.44
2067,0.3739,0.3087,0.4391,0.4957,0.4261,0.5043,0.4957,0.4609,0.5304,0.4652,0.5304,0.3087,0.45
2069,0.487,0.3087,0.4391,0.4478,0.4261,0.5043,0.4957,0.4783,0.4435,0.4652,0.5043,0.3087,0.4496
2071,0.487,0.3087,0.4391,0.4478,0.4043,0.5043,0.4957,0.4783,0.4435,0.4652,0.5043,0.3087,0.4474
2072,0.487,0.3043,0.4391,0.4478,0.4043,0.5043,0.4957,0.4783,0.4435,0.4652,0.5043,0.3043,0.447
2073,0.487,0.3043,0.4391,0.4478,0.4043,0.5043,0.4261,0.4783,0.4435,0.4652,0.5043,0.3043,0.44
2075,0.487,0.3043,0.4391,0.4478,0.4043,0.5043,0.3304,0.4783,0.4435,0.4652,0.5043,0.3043,0.4304
2076,0.487,0.3043,0.4391,0.3435,0.4043,0.5043,0.3304,0.4783,0.3478,0.4652,0.5043,0.3043,0.4104
2078,0.487,0.3043,0.4391,0.4522,0.4043,0.5043,0.3304,0.4783,0.3478,0.4652,0.5043,0.3043,0.4213
2079,0.487,0.3043,0.4391,0.4522,0.4043,0.5043,0.3304,0.4609,0.3478,0.4348,0.5043,0.3043,0.4165
2080,0.2478,0.3043,0.4391,0.4522,0.4043,0.4913,0.3304,0.4609,0.3478,0.4348,0.4913,0.2478,0.3913
2083,0.2478,0.3043,0.4391,0.4957,0.4043,0.4913,0.3304,0.4609,0.3478,0.4348,0.4957,0.2478,0.3956
2084,0.2478,0.3043,0.4391,0.4957,0.4043,0.4913,0.3304,0.4304,0.3478,0.2174,0.4957,0.2174,0.3709
2087,0.5087,0.3043,0.4391,0.4957,0.4043,0.4913,0.3304,0.4304,0.2957,0.2174,0.5087,0.2174,0.3917
2088,0.5087,0.3043,0.3652,0.4957,0.4043,0.4913,0.3304,0.4304,0.2957,0.2174,0.5087,0.2174,0.3843
2090,0.3696,0.3043,0.3652,0.4957,0.4043,0.4913,0.3304,0.4304,0.2957,0.4435,0.4957,0.2957,0.393
2091,0.3696,0.3043,0.3652,0.4304,0.4043,0.4913,0.3261,0.4304,0.2957,0.4435,0.4913,0.2957,0.3861
2092,0.3696,0.3043,0.3652,0.4304,0.4043,0.4913,0.3391,0.4304,0.2957,0.4435,0.4913,0.2957,0.3874
2093,0.3696,0.3043,0.4043,0.4304,0.4043,0.4913,0.3391,0.4304,0.3652,0.4435,0.4913,0.3043,0.3982
2094,0.4783,0.3043,0.4043,0.4304,0.4043,0.4913,0.3391,0.4783,0.3652,0.4435,0.4913,0.3043,0.4139
2095,0.4783,0.3043,0.4478,0.4304,0.4435,0.4913,0.3391,0.4783,0.3652,0.4435,0.4913,0.3043,0.4222
2097,0.4783,0.3043,0.4478,0.4304,0.4435,0.4913,0.4522,0.4783,0.3652,0.4435,0.4913,0.3043,0.4335
2098,0.4783,0.3043,0.4478,0.4304,0.4435,0.4913,0.4522,0.487,0.3652,0.4435,0.4913,0.3043,0.4344
2099,0.4783,0.3043,0.4478,0.4304,0.4435,0.4913,0.4522,0.4348,0.3652,0.4435,0.4913,0.3043,0.4291
2100,0.4783,0.3043,0.4478,0.4304,0.4435,0.4913,0.4522,0.4348,0.3652,0.3696,0.4913,0.3043,0.4217
2101,0.4783,0.2696,0.4478,0.4304,0.4435,0.4913,0.4522,0.4348,0.3652,0.3696,0.4913,0.2696,0.4183
2102,0.4783,0.2696,0.4478,0.4304,0.4261,0.4913,0.4522,0.4348,0.3913,0.3696,0.4913,0.2696,0.4191
2103,0.4783,0.2696,0.4478,0.4609,0.4261,0.4913,0.4043,0.513,0.3913,0.3696,0.513,0.2696,0.4252
2105,0.4261,0.2696,0.4478,0.4609,0.4261,0.4913,0.4043,0.513,0.3913,0.3696,0.513,0.2696,0.42
2106,0.4261,0.2696,0.4478,0.4348,0.4261,0.4913,0.4043,0.513,0.3913,0.3696,0.513,0.2696,0.4174
2108,0.4261,0.2696,0.4478,0.4348,0.4261,0.4913,0.4043,0.513,0.3913,0.3696,0.513,0.2696,0.4174
2109,0.4261,0.2696,0.4478,0.4348,0.4261,0.4913,0.4043,0.513,0.3913,0.4261,0.513,0.2696,0.423
2111,0.4261,0.2696,0.4478,0.4348,0.4391,0.4913,0.4043,0.513,0.3913,0.4261,0.513,0.2696,0.4243
2113,0.413,0.2696,0.4478,0.4348,0.4391,0.387,0.4043,0.513,0.3913,0.4261,0.513,0.2696,0.4126
2114,0.413,0.3348,0.3783,0.4348,0.4391,0.387,0.5348,0.513,0.3913,0.3913,0.5348,0.3348,0.4217
2116,0.413,0.3348,0.3783,0.4348,0.4391,0.387,0.5348,0.3043,0.3913,0.3913,0.5348,0.3043,0.4009
2118,0.1609,0.3348,0.3,0.4348,0.4391,0.387,0.5348,0.3043,0.3913,0.3913,0.5348,0.1609,0.3678
2119,0.1609,0.3348,0.3,0.4348,0.4391,0.387,0.5348,0.3043,0.4087,0.413,0.5348,0.1609,0.3717
2121,0.1609,0.1522,0.3,0.4348,0.4391,0.387,0.5348,0.3043,0.4087,0.413,0.5348,0.1522,0.3535
2124,0.1609,0.1522,0.3391,0.4348,0.4391,0.387,0.5348,0.3043,0.4087,0.413,0.5348,0.1522,0.3574
