timestamp,legacy_es13704,legacy_es13707,legacy_es13708,legacy_es13705,legacy_es13706,legacy_es13703,legacy_es13702,legacy_es13700,legacy_es13709,legacy_es13701,max,min,avg
2929,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2935,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2936,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2937,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2938,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2939,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2942,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2943,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2944,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2947,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2949,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2951,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2952,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2953,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2954,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2955,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2960,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2961,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2963,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2968,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2970,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2972,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2977,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2979,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2981,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2982,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2983,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2984,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2988,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2989,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2990,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2992,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2993,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2994,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
2999,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3001,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3006,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3007,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3008,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3011,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3013,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3015,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3016,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3017,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3019,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3020,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3023,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3024,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3027,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3029,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3031,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3032,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3033,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3035,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3037,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3040,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3041,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3043,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3044,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3046,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3047,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3048,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3050,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3052,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3053,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3056,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3057,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3063,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3064,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3065,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3067,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3071,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3072,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3073,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3074,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3076,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3077,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3080,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3084,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3085,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3087,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3089,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3093,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3095,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3097,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8765,0.8765,0.9012,0.8457,0.8778
3099,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3100,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3103,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3105,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3106,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3108,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3109,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3110,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3111,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3112,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3113,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3116,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3120,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3123,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3125,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3127,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3128,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3131,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3132,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3134,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3138,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3139,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3141,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3142,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3143,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3146,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3147,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3148,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3150,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3151,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3152,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3153,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3154,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3155,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3157,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3160,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3161,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3163,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3164,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3166,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3167,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3169,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3170,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3171,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3173,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3176,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3177,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3178,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3184,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3185,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3189,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3191,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3192,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3193,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3199,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3200,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3202,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3203,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3204,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3207,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3211,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3212,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3213,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3214,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3219,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3222,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3223,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3224,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3225,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3231,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3232,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3233,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3237,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3238,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3240,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3242,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3243,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3244,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3249,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3250,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3252,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3254,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3257,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3259,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3260,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3261,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3263,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3267,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3268,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3269,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3270,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3271,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3272,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3273,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3274,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3275,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3277,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3279,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3280,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3285,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3287,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3290,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3291,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3292,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3296,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3299,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3301,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3304,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3305,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3306,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3307,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3308,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3317,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3318,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3319,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3321,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3325,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3326,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
3328,0.8765,0.8457,0.8519,0.8889,0.8951,0.8889,0.9012,0.8765,0.8827,0.8765,0.9012,0.8457,0.8784
