timestamp,legacy_e10004,legacy_e10009,legacy_e10006,legacy_e10008,legacy_e10002,legacy_e10000,legacy_e10007,legacy_e10005,legacy_e10003,max,min,avg
229,0.4045,0.4698,0.397,0.413,0.396,0.4972,0.3743,0.4745,0.5208,0.5208,0.3743,0.4386
230,0.4045,0.4698,0.397,0.413,0.396,0.4972,0.3743,0.4745,0.5208,0.5208,0.3743,0.4386
231,0.4045,0.4698,0.397,0.413,0.396,0.4972,0.3743,0.4745,0.5595,0.5595,0.3743,0.4429
232,0.4045,0.4698,0.397,0.413,0.396,0.5406,0.3743,0.4745,0.5595,0.5595,0.3743,0.4477
233,0.4045,0.4698,0.397,0.413,0.396,0.5406,0.3743,0.4745,0.5595,0.5595,0.3743,0.4477
234,0.4045,0.4698,0.397,0.413,0.3979,0.5406,0.3743,0.4745,0.5595,0.5595,0.3743,0.4479
235,0.4045,0.4698,0.397,0.413,0.3979,0.5406,0.3743,0.4745,0.5595,0.5595,0.3743,0.4479
237,0.4045,0.4698,0.397,0.413,0.3979,0.5406,0.3743,0.4773,0.5595,0.5595,0.3743,0.4482
238,0.4045,0.4698,0.397,0.413,0.3979,0.5406,0.3743,0.4773,0.5595,0.5595,0.3743,0.4482
239,0.4045,0.4698,0.397,0.413,0.3979,0.5406,0.3743,0.4773,0.5595,0.5595,0.3743,0.4482
240,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3743,0.4839,0.5595,0.5595,0.3743,0.4491
241,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3743,0.4887,0.5595,0.5595,0.3743,0.4497
242,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3743,0.4887,0.5595,0.5595,0.3743,0.4497
243,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3743,0.4887,0.5595,0.5595,0.3743,0.4497
244,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3743,0.4887,0.5595,0.5595,0.3743,0.4497
245,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3743,0.4887,0.5595,0.5595,0.3743,0.4497
246,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3743,0.4887,0.5595,0.5595,0.3743,0.4497
247,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3743,0.4887,0.5595,0.5595,0.3743,0.4497
248,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3743,0.4887,0.5595,0.5595,0.3743,0.4497
249,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3743,0.4887,0.5595,0.5595,0.3743,0.4497
250,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3743,0.4887,0.5595,0.5595,0.3743,0.4497
251,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3743,0.4887,0.5595,0.5595,0.3743,0.4497
252,0.4045,0.4716,0.397,0.413,0.3979,0.5406,0.3809,0.4887,0.5595,0.5595,0.3809,0.4504
254,0.4045,0.4745,0.397,0.413,0.3979,0.5406,0.3809,0.4887,0.5595,0.5595,0.3809,0.4507
255,0.4045,0.4745,0.397,0.413,0.3979,0.5406,0.3809,0.4887,0.5595,0.5595,0.3809,0.4507
256,0.4093,0.4745,0.397,0.413,0.3979,0.5406,0.3809,0.4887,0.5595,0.5595,0.3809,0.4513
257,0.4093,0.4745,0.397,0.413,0.3979,0.5406,0.3809,0.4887,0.5595,0.5595,0.3809,0.4513
258,0.4093,0.4745,0.397,0.413,0.3979,0.5406,0.3809,0.4887,0.5595,0.5595,0.3809,0.4513
259,0.4093,0.4745,0.397,0.413,0.3979,0.5406,0.3809,0.4887,0.5595,0.5595,0.3809,0.4513
260,0.4093,0.4745,0.397,0.413,0.3979,0.5406,0.3809,0.4887,0.5595,0.5595,0.3809,0.4513
261,0.4093,0.4745,0.397,0.413,0.3979,0.5406,0.3809,0.4887,0.5595,0.5595,0.3809,0.4513
262,0.4093,0.4745,0.397,0.413,0.3979,0.5406,0.3809,0.4887,0.5595,0.5595,0.3809,0.4513
263,0.4093,0.4745,0.397,0.413,0.3979,0.5406,0.3809,0.4887,0.5595,0.5595,0.3809,0.4513
264,0.4093,0.4745,0.397,0.413,0.4026,0.5406,0.3809,0.4887,0.5595,0.5595,0.3809,0.4518
265,0.4093,0.4745,0.397,0.413,0.4026,0.5406,0.3809,0.4943,0.5595,0.5595,0.3809,0.4524
266,0.4093,0.4745,0.397,0.413,0.4026,0.5406,0.3809,0.4943,0.5595,0.5595,0.3809,0.4524
267,0.4093,0.4745,0.397,0.413,0.4026,0.5406,0.3809,0.4943,0.5595,0.5595,0.3809,0.4524
268,0.4093,0.4745,0.466,0.413,0.4026,0.5406,0.3809,0.4943,0.5624,0.5624,0.3809,0.4604
269,0.4093,0.4745,0.466,0.413,0.4026,0.5406,0.3809,0.4943,0.5624,0.5624,0.3809,0.4604
270,0.4093,0.4745,0.466,0.413,0.4026,0.5406,0.3809,0.4943,0.5624,0.5624,0.3809,0.4604
271,0.4093,0.4745,0.466,0.413,0.4026,0.5406,0.3809,0.4943,0.5624,0.5624,0.3809,0.4604
272,0.4093,0.4745,0.466,0.413,0.4026,0.5473,0.3809,0.4943,0.5624,0.5624,0.3809,0.4611
273,0.4093,0.4745,0.466,0.413,0.4026,0.5529,0.3809,0.4943,0.5624,0.5624,0.3809,0.4618
274,0.4093,0.4745,0.466,0.413,0.4026,0.5529,0.3809,0.4943,0.5624,0.5624,0.3809,0.4618
275,0.4093,0.4745,0.466,0.413,0.4026,0.5529,0.3809,0.4943,0.5624,0.5624,0.3809,0.4618
276,0.4093,0.4745,0.466,0.413,0.4026,0.5529,0.3809,0.4943,0.5624,0.5624,0.3809,0.4618
277,0.4093,0.4745,0.466,0.413,0.4026,0.5529,0.3809,0.4943,0.5624,0.5624,0.3809,0.4618
278,0.4093,0.4745,0.466,0.4159,0.4026,0.5529,0.3809,0.4943,0.5624,0.5624,0.3809,0.4621
279,0.4093,0.4745,0.466,0.4159,0.4026,0.5529,0.3809,0.4943,0.5624,0.5624,0.3809,0.4621
280,0.4093,0.4745,0.466,0.4159,0.4026,0.5529,0.3809,0.4943,0.5624,0.5624,0.3809,0.4621
281,0.4093,0.4745,0.466,0.4159,0.4026,0.5529,0.3809,0.4943,0.5624,0.5624,0.3809,0.4621
282,0.4093,0.4745,0.466,0.4159,0.4026,0.5529,0.3809,0.4943,0.5624,0.5624,0.3809,0.4621
283,0.4093,0.4745,0.466,0.4159,0.4026,0.5529,0.3809,0.4943,0.5624,0.5624,0.3809,0.4621
284,0.4093,0.4764,0.466,0.4159,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.4625
286,0.4754,0.4764,0.466,0.4159,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.4699
287,0.4754,0.4764,0.466,0.4159,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.4699
288,0.4754,0.4764,0.466,0.4159,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.4699
289,0.4754,0.4764,0.466,0.4159,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.4699
290,0.4754,0.4764,0.466,0.4159,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.4699
291,0.4754,0.4868,0.466,0.4159,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.471
292,0.4754,0.4868,0.466,0.4159,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.471
293,0.4754,0.4868,0.466,0.4159,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.471
294,0.4754,0.4868,0.466,0.4159,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.471
295,0.4754,0.4868,0.466,0.4178,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.4712
297,0.4754,0.4868,0.466,0.4178,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.4712
298,0.4754,0.4868,0.466,0.4178,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.4712
299,0.4754,0.4868,0.466,0.4178,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.4712
300,0.4754,0.4868,0.466,0.4178,0.4026,0.5529,0.3828,0.4943,0.5624,0.5624,0.3828,0.4712
301,0.4754,0.4868,0.466,0.4178,0.4026,0.5907,0.3828,0.4943,0.5624,0.5907,0.3828,0.4754
302,0.4754,0.4868,0.466,0.4178,0.4026,0.5907,0.3828,0.4943,0.5624,0.5907,0.3828,0.4754
303,0.482,0.4868,0.466,0.4178,0.4026,0.5907,0.3828,0.4943,0.5624,0.5907,0.3828,0.4762
304,0.482,0.4868,0.466,0.4178,0.4026,0.5926,0.3828,0.4943,0.5624,0.5926,0.3828,0.4764
306,0.482,0.4868,0.466,0.4178,0.4026,0.5926,0.3828,0.4943,0.5718,0.5926,0.3828,0.4774
307,0.482,0.4868,0.466,0.4178,0.4026,0.5926,0.3828,0.5737,0.5718,0.5926,0.3828,0.4862
308,0.482,0.4868,0.466,0.4178,0.4026,0.5926,0.3828,0.5737,0.5718,0.5926,0.3828,0.4862
309,0.482,0.4868,0.466,0.4178,0.4026,0.5926,0.3828,0.5737,0.5718,0.5926,0.3828,0.4862
310,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5737,0.5718,0.5926,0.3828,0.4873
311,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5737,0.5718,0.5926,0.3828,0.4873
312,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5737,0.5718,0.5926,0.3828,0.4873
314,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5737,0.5718,0.5926,0.3828,0.4873
315,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5737,0.5718,0.5926,0.3828,0.4873
316,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5784,0.5718,0.5926,0.3828,0.4878
317,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5784,0.5718,0.5926,0.3828,0.4878
318,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5784,0.5718,0.5926,0.3828,0.4878
319,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5784,0.5718,0.5926,0.3828,0.4878
321,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5784,0.5718,0.5926,0.3828,0.4878
322,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5784,0.5718,0.5926,0.3828,0.4878
323,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5784,0.5718,0.5926,0.3828,0.4878
324,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5784,0.5718,0.5926,0.3828,0.4878
325,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5784,0.5718,0.5926,0.3828,0.4878
327,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5784,0.5718,0.5926,0.3828,0.4878
328,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3828,0.5784,0.5718,0.5926,0.3828,0.4878
330,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3847,0.5841,0.5718,0.5926,0.3847,0.4887
332,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3847,0.5841,0.5718,0.5926,0.3847,0.4887
333,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3847,0.5841,0.5718,0.5926,0.3847,0.4887
334,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3847,0.5841,0.5718,0.5926,0.3847,0.4887
336,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3847,0.5841,0.5718,0.5926,0.3847,0.4887
337,0.482,0.4868,0.466,0.4178,0.4121,0.5926,0.3847,0.5841,0.5718,0.5926,0.3847,0.4887
338,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3847,0.5841,0.5718,0.5926,0.3847,0.4892
339,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3847,0.5841,0.5718,0.5926,0.3847,0.4892
340,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3847,0.5841,0.5718,0.5926,0.3847,0.4892
341,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3847,0.5841,0.5718,0.5926,0.3847,0.4892
342,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3847,0.587,0.5718,0.5926,0.3847,0.4895
343,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3847,0.587,0.5718,0.5926,0.3847,0.4895
344,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3847,0.587,0.5718,0.5926,0.3847,0.4895
345,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3847,0.587,0.5718,0.5926,0.3847,0.4895
346,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3847,0.587,0.5718,0.5926,0.3847,0.4895
347,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3847,0.587,0.5718,0.5926,0.3847,0.4895
348,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3904,0.587,0.5718,0.5926,0.3904,0.4901
349,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3904,0.587,0.5718,0.5926,0.3904,0.4901
351,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3904,0.587,0.5718,0.5926,0.3904,0.4901
352,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3904,0.5888,0.5718,0.5926,0.3904,0.4903
353,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3904,0.5888,0.5718,0.5926,0.3904,0.4903
354,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3904,0.5888,0.5718,0.5926,0.3904,0.4903
355,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3941,0.5888,0.5718,0.5926,0.3941,0.4907
356,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3941,0.5888,0.5718,0.5926,0.3941,0.4907
358,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3941,0.5888,0.5718,0.5926,0.3941,0.4907
359,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3941,0.5888,0.5718,0.5926,0.3941,0.4907
360,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3941,0.5888,0.5718,0.5926,0.3941,0.4907
361,0.482,0.4915,0.466,0.4178,0.4121,0.5926,0.3941,0.5888,0.5718,0.5926,0.3941,0.4907
362,0.4887,0.4915,0.466,0.4178,0.4121,0.5926,0.3941,0.5888,0.5718,0.5926,0.3941,0.4915
363,0.4887,0.4915,0.466,0.4178,0.4121,0.5926,0.3941,0.5888,0.5718,0.5926,0.3941,0.4915
364,0.4887,0.4915,0.466,0.4178,0.4121,0.5926,0.3989,0.5888,0.5718,0.5926,0.3989,0.492
365,0.4887,0.4915,0.466,0.4178,0.4121,0.5926,0.3989,0.5888,0.5718,0.5926,0.3989,0.492
366,0.4887,0.4915,0.466,0.4178,0.4121,0.5926,0.3989,0.5888,0.5718,0.5926,0.3989,0.492
367,0.4887,0.4915,0.466,0.4178,0.4121,0.5926,0.3989,0.5888,0.5718,0.5926,0.3989,0.492
369,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.3989,0.5888,0.5718,0.5926,0.3989,0.4921
370,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.3989,0.5888,0.5718,0.5926,0.3989,0.4921
371,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
372,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
373,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
374,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
376,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
378,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
379,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
380,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
381,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
382,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
383,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
384,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
386,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
387,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
389,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
390,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
391,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
392,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
393,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5718,0.5926,0.4008,0.4923
394,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5737,0.5926,0.4008,0.4925
395,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5737,0.5926,0.4008,0.4925
396,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5737,0.5926,0.4008,0.4925
397,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5737,0.5926,0.4008,0.4925
398,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5737,0.5926,0.4008,0.4925
399,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5737,0.5926,0.4008,0.4925
401,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5737,0.5926,0.4008,0.4925
403,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4008,0.5888,0.5737,0.5926,0.4008,0.4925
404,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4026,0.5888,0.5737,0.5926,0.4026,0.4927
405,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4026,0.5888,0.5737,0.5926,0.4026,0.4927
406,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4026,0.5888,0.5737,0.5926,0.4026,0.4927
407,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4026,0.5888,0.5737,0.5926,0.4026,0.4927
410,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4026,0.5888,0.5737,0.5926,0.4026,0.4927
411,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4026,0.5888,0.5737,0.5926,0.4026,0.4927
412,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4026,0.5888,0.5737,0.5926,0.4026,0.4927
414,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4026,0.5888,0.5737,0.5926,0.4026,0.4927
415,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4026,0.5888,0.5737,0.5926,0.4026,0.4927
416,0.4887,0.4915,0.466,0.4187,0.4121,0.5926,0.4026,0.5917,0.5737,0.5926,0.4026,0.4931
417,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5737,0.5926,0.4026,0.4934
418,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5737,0.5926,0.4026,0.4934
420,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5737,0.5926,0.4026,0.4934
421,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5794,0.5926,0.4026,0.494
423,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5794,0.5926,0.4026,0.494
424,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5794,0.5926,0.4026,0.494
425,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5794,0.5926,0.4026,0.494
426,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5794,0.5926,0.4026,0.494
427,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5794,0.5926,0.4026,0.494
429,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5794,0.5926,0.4026,0.494
430,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5794,0.5926,0.4026,0.494
431,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5794,0.5926,0.4026,0.494
432,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5794,0.5926,0.4026,0.494
433,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5794,0.5926,0.4026,0.494
434,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5813,0.5926,0.4026,0.4942
437,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5813,0.5926,0.4026,0.4942
438,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4026,0.5917,0.5813,0.5926,0.4026,0.4942
439,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4121,0.5917,0.5813,0.5926,0.4121,0.4953
440,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4121,0.5917,0.5813,0.5926,0.4121,0.4953
442,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4121,0.5917,0.5813,0.5926,0.4121,0.4953
443,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4121,0.5917,0.5813,0.5926,0.4121,0.4953
444,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4121,0.5917,0.5813,0.5926,0.4121,0.4953
446,0.4887,0.4915,0.466,0.4216,0.4121,0.5926,0.4121,0.5917,0.5813,0.5926,0.4121,0.4953
447,0.4887,0.4915,0.466,0.4216,0.4121,0.5955,0.4121,0.5917,0.5813,0.5955,0.4121,0.4956
448,0.4887,0.4915,0.466,0.4216,0.413,0.5955,0.4121,0.5917,0.5813,0.5955,0.4121,0.4957
449,0.4887,0.4915,0.466,0.4216,0.413,0.5955,0.4121,0.5917,0.5813,0.5955,0.4121,0.4957
450,0.4887,0.4915,0.466,0.4216,0.413,0.5955,0.4121,0.5955,0.5813,0.5955,0.4121,0.4961
451,0.4887,0.4915,0.466,0.4216,0.413,0.5955,0.4121,0.5955,0.5813,0.5955,0.4121,0.4961
452,0.4887,0.4915,0.466,0.4216,0.413,0.5955,0.4121,0.5955,0.5813,0.5955,0.4121,0.4961
453,0.4887,0.4915,0.466,0.4216,0.413,0.5955,0.4121,0.5955,0.5813,0.5955,0.4121,0.4961
454,0.4887,0.4915,0.466,0.4216,0.413,0.5955,0.4121,0.5955,0.5813,0.5955,0.4121,0.4961
455,0.4887,0.4915,0.466,0.4216,0.413,0.5955,0.4121,0.5955,0.5813,0.5955,0.4121,0.4961
457,0.4887,0.4915,0.466,0.4216,0.413,0.5955,0.4121,0.5955,0.5813,0.5955,0.4121,0.4961
458,0.4887,0.4915,0.466,0.4216,0.413,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.4991
459,0.4887,0.4915,0.466,0.4216,0.413,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.4991
460,0.4887,0.4915,0.466,0.4216,0.413,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.4991
461,0.4887,0.4915,0.4688,0.4216,0.413,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.4994
462,0.4887,0.4915,0.4688,0.4216,0.413,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.4994
463,0.4887,0.4915,0.4688,0.4216,0.413,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.4994
464,0.4887,0.4915,0.4688,0.4216,0.413,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.4994
465,0.4887,0.4915,0.4688,0.4216,0.413,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.4994
466,0.4887,0.4915,0.4688,0.4216,0.413,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.4994
467,0.4887,0.4915,0.4688,0.4216,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5001
468,0.4887,0.4915,0.4688,0.4216,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5001
470,0.4887,0.4915,0.4688,0.4216,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5001
471,0.4887,0.4915,0.4688,0.4216,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5001
472,0.4887,0.4915,0.4688,0.4216,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5001
473,0.4887,0.4915,0.4688,0.4216,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5001
474,0.4887,0.4915,0.4688,0.4216,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5001
475,0.4887,0.4915,0.4688,0.4216,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5001
476,0.4887,0.4924,0.4688,0.4216,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5002
477,0.4887,0.4924,0.4688,0.4877,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5076
478,0.4887,0.4924,0.4688,0.4877,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5076
479,0.4887,0.4924,0.4688,0.4877,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5076
481,0.4887,0.4924,0.4688,0.4877,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5076
482,0.4915,0.4924,0.4688,0.4877,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5079
483,0.4915,0.4924,0.4688,0.4877,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5079
484,0.4915,0.4924,0.4716,0.4877,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5082
485,0.4915,0.4924,0.4716,0.4877,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5082
486,0.4915,0.4924,0.4716,0.4877,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5082
487,0.4915,0.4924,0.4716,0.4877,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5082
489,0.4915,0.4924,0.4716,0.4877,0.4197,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5082
490,0.4915,0.4924,0.4716,0.4877,0.4858,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5155
491,0.4915,0.4924,0.4716,0.4877,0.4858,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5155
492,0.4915,0.4924,0.4716,0.4877,0.4858,0.5955,0.4121,0.6219,0.5813,0.6219,0.4121,0.5155
